cycle number	time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
7.800000000000000E+001	1.917462063161895E+004	3.1619310E-001	8.1820172E+002	1.3445137E+002	8.2917505E+002	-9.3317566E+000
7.800000000000000E+001	1.918302225985797E+004	2.5117347E-001	8.2366107E+002	1.6200822E+002	8.3944281E+002	-1.1127618E+001
7.800000000000000E+001	1.919359914406703E+004	1.9933917E-001	8.3090179E+002	1.9151254E+002	8.5268683E+002	-1.2979294E+001
7.800000000000000E+001	1.920689413003181E+004	1.5846856E-001	8.4130133E+002	2.2610692E+002	8.7115570E+002	-1.5043258E+001
7.800000000000000E+001	1.923161580771272E+004	1.2590654E-001	8.5360681E+002	2.7431082E+002	8.9659967E+002	-1.7815069E+001
7.800000000000000E+001	1.925268579930018E+004	9.9904090E-002	8.7062836E+002	3.3538718E+002	9.3299426E+002	-2.1067896E+001
7.900000000000000E+001	1.937410504778137E+004	1.0000186E+006	7.8122383E+001	2.9974060E+001	8.3675270E+001	-2.0990850E+001
7.900000000000000E+001	1.937453905433533E+004	7.9433269E+005	7.9474724E+001	3.0077606E+001	8.4975845E+001	-2.0729399E+001
7.900000000000000E+001	1.937497404864931E+004	6.3095681E+005	8.3399551E+001	3.1674782E+001	8.9211975E+001	-2.0796556E+001
7.900000000000000E+001	1.937540805397660E+004	5.0120622E+005	8.7559181E+001	3.4064003E+001	9.3951935E+001	-2.1258015E+001
7.900000000000000E+001	1.937584205215721E+004	3.9810347E+005	9.2271904E+001	3.7081158E+001	9.9444038E+001	-2.1893631E+001
7.900000000000000E+001	1.937627604639111E+004	3.1622997E+005	9.6720947E+001	4.0442806E+001	1.0483588E+002	-2.2691710E+001
7.900000000000000E+001	1.937671006235841E+004	2.5118766E+005	1.0185417E+002	4.4531181E+001	1.1116338E+002	-2.3615204E+001
7.900000000000000E+001	1.937714405488572E+004	1.9954350E+005	1.0755403E+002	4.9088425E+001	1.1822666E+002	-2.4532293E+001
7.900000000000000E+001	1.937757804426632E+004	1.5848613E+005	1.1353090E+002	5.4637417E+001	1.2599409E+002	-2.5699461E+001
7.900000000000000E+001	1.937801205287362E+004	1.2590930E+005	1.2058651E+002	6.0982010E+001	1.3512924E+002	-2.6826258E+001
7.900000000000000E+001	1.937844705572096E+004	1.0000371E+005	1.2887459E+002	6.7577400E+001	1.4551758E+002	-2.7670969E+001
7.900000000000000E+001	1.937888104982156E+004	7.9433273E+004	1.3820650E+002	7.4779419E+001	1.5714006E+002	-2.8416498E+001
7.900000000000000E+001	1.937931606818887E+004	6.3093824E+004	1.4924445E+002	8.2519028E+001	1.7053825E+002	-2.8938726E+001
7.900000000000000E+001	1.937975106023625E+004	5.0122477E+004	1.6106290E+002	9.0685898E+001	1.8483827E+002	-2.9381535E+001
7.900000000000000E+001	1.938018604575016E+004	3.9814059E+004	1.7494374E+002	9.8944473E+001	2.0098587E+002	-2.9491583E+001
7.900000000000000E+001	1.938062004721077E+004	3.1621139E+004	1.9015129E+002	1.0728819E+002	2.1833064E+002	-2.9432795E+001
7.900000000000000E+001	1.938091404655809E+004	2.5116910E+004	2.0745276E+002	1.1507323E+002	2.3723090E+002	-2.9016958E+001
7.900000000000000E+001	1.938134805289871E+004	1.9948785E+004	2.2578238E+002	1.2291930E+002	2.5707361E+002	-2.8564533E+001
7.900000000000000E+001	1.938164204989932E+004	1.5847683E+004	2.4627992E+002	1.2987563E+002	2.7842679E+002	-2.7804909E+001
7.900000000000000E+001	1.938193706650008E+004	1.2590930E+004	2.6771744E+002	1.3493950E+002	2.9980209E+002	-2.6749794E+001
7.900000000000000E+001	1.938223106622067E+004	1.0002226E+004	2.8968500E+002	1.4028023E+002	3.2186322E+002	-2.5838629E+001
7.900000000000000E+001	1.938256558919663E+004	7.9439990E+003	3.1252267E+002	1.4470992E+002	3.4440002E+002	-2.4845936E+001
7.900000000000000E+001	1.938296210142877E+004	6.3077339E+003	3.3676050E+002	1.4699844E+002	3.6744547E+002	-2.3581625E+001
7.900000000000000E+001	1.938343127259772E+004	5.0116040E+003	3.6180759E+002	1.4918971E+002	3.9135956E+002	-2.2408581E+001
7.900000000000000E+001	1.938415225260529E+004	3.9812744E+003	2.5477681E+002	1.8495464E+002	3.1483240E+002	-3.5977688E+001
7.900000000000000E+001	1.938461925980080E+004	3.1610117E+003	4.0928839E+002	1.5241193E+002	4.3674521E+002	-2.0424461E+001
7.900000000000000E+001	1.938508725915634E+004	2.5108032E+003	4.3640784E+002	1.4799765E+002	4.6082004E+002	-1.8733183E+001
7.900000000000000E+001	1.938555526328523E+004	1.9956388E+003	4.5816748E+002	1.4596918E+002	4.8085803E+002	-1.7671539E+001
7.900000000000000E+001	1.938602227120078E+004	1.5855074E+003	4.7748730E+002	1.4509482E+002	4.9904572E+002	-1.6902536E+001
7.900000000000000E+001	1.938649050791631E+004	1.2587913E+003	4.9997733E+002	1.3885303E+002	5.1890027E+002	-1.5520967E+001
7.900000000000000E+001	1.938695626527182E+004	1.0003202E+003	5.1938458E+002	1.3410434E+002	5.3641803E+002	-1.4477494E+001
7.900000000000000E+001	1.938742453105404E+004	7.9423785E+002	5.4764124E+002	1.3092972E+002	5.6307507E+002	-1.3445848E+001
7.900000000000000E+001	1.938788998520945E+004	6.3100964E+002	5.4874030E+002	1.2693823E+002	5.6323108E+002	-1.3024934E+001
7.900000000000000E+001	1.938835674035165E+004	5.0144418E+002	5.6382129E+002	2.4065607E+002	6.1303326E+002	-2.3114264E+001
7.900000000000000E+001	1.938882629248062E+004	3.9808914E+002	5.9848767E+002	1.1559309E+002	6.0954840E+002	-1.0931616E+001
7.900000000000000E+001	1.938929251468941E+004	3.1631589E+002	6.1779999E+002	9.6184525E+001	6.2524255E+002	-8.8492670E+000
7.900000000000000E+001	1.938975748433816E+004	2.5104433E+002	6.2521918E+002	9.8741409E+001	6.3296832E+002	-8.9746466E+000
7.900000000000000E+001	1.939022476038703E+004	1.9955299E+002	6.4495313E+002	9.1279114E+001	6.5138037E+002	-8.0554743E+000
7.900000000000000E+001	1.939069732742282E+004	1.5842841E+002	6.6635034E+002	-8.3906532E+001	6.7161230E+002	7.1768861E+000
7.900000000000000E+001	1.939116197656485E+004	1.2584567E+002	6.7137738E+002	7.7474579E+001	6.7583276E+002	-6.5826144E+000
7.900000000000000E+001	1.939162924730711E+004	1.0003201E+002	6.8207898E+002	7.2374847E+001	6.8590802E+002	-6.0569448E+000
7.900000000000000E+001	1.939209979930276E+004	7.9415512E+001	6.8813440E+002	6.9158691E+001	6.9160095E+002	-5.7390537E+000
7.900000000000000E+001	1.939258039732560E+004	6.3082298E+001	7.0230817E+002	6.6036598E+001	7.0540601E+002	-5.3716106E+000
7.900000000000000E+001	1.939304675601440E+004	5.0144421E+001	6.3397076E+002	4.4853634E+001	6.3555548E+002	-4.0469513E+000
7.900000000000000E+001	1.939351627483673E+004	3.9808914E+001	7.1734009E+002	5.4017311E+001	7.1937103E+002	-4.3063726E+000
7.900000000000000E+001	1.939396300173790E+004	3.1629555E+001	7.1936121E+002	5.4550167E+001	7.2142657E+002	-4.3365197E+000
7.900000000000000E+001	1.939442848074669E+004	2.5104433E+001	7.2769885E+002	3.9776283E+001	7.2878516E+002	-3.1286945E+000
7.900000000000000E+001	1.939489575874223E+004	1.9955299E+001	7.3383405E+002	4.5322536E+001	7.3523230E+002	-3.5341721E+000
7.900000000000000E+001	1.939534150807007E+004	1.5857577E+001	7.3901068E+002	3.9111786E+001	7.4004492E+002	-3.0295253E+000
7.900000000000000E+001	1.939588844785604E+004	1.2600809E+001	7.4247394E+002	4.1060226E+001	7.4360840E+002	-3.1653419E+000
7.900000000000000E+001	1.939635325923815E+004	1.0003201E+001	7.3534222E+002	3.6428101E+001	7.3624396E+002	-2.8360560E+000
7.900000000000000E+001	1.939692824825214E+004	7.9395323E+000	7.5189240E+002	3.6583694E+001	7.5278186E+002	-2.7855577E+000
7.900000000000000E+001	1.939730974341684E+004	6.3105812E+000	7.5373346E+002	3.4123001E+001	7.5450549E+002	-2.5921230E+000
7.900000000000000E+001	1.939800076982303E+004	5.0144420E+000	2.8505762E+002	-2.9509998E+002	4.1029483E+002	4.5991673E+001
7.900000000000000E+001	1.939857572790363E+004	3.9778516E+000	7.6404272E+002	4.0695084E+001	7.6512573E+002	-3.0488548E+000
7.900000000000000E+001	1.939928281191061E+004	3.1603963E+000	7.6394843E+002	3.8756420E+001	7.6493091E+002	-2.9042237E+000
7.900000000000000E+001	1.940015930251230E+004	2.5136747E+000	7.6918549E+002	4.1067173E+001	7.7028101E+002	-3.0561469E+000
7.900000000000000E+001	1.940125219811083E+004	1.9970603E+000	7.7451379E+002	4.3758152E+001	7.7574890E+002	-3.2336352E+000
7.900000000000000E+001	1.940261859446904E+004	1.5846856E+000	7.7911591E+002	4.8723354E+001	7.8063794E+002	-3.5784299E+000
7.900000000000000E+001	1.940432652124349E+004	1.2596742E+000	7.8304968E+002	5.4302425E+001	7.8493030E+002	-3.9669597E+000
7.900000000000000E+001	1.940646487137169E+004	1.0000639E+000	7.8589124E+002	6.1970116E+001	7.8833075E+002	-4.5086317E+000
7.900000000000000E+001	1.940914779877919E+004	7.9443753E-001	7.9361212E+002	7.5948357E+001	7.9723798E+002	-5.4665351E+000
7.900000000000000E+001	1.941414819723002E+004	6.3126212E-001	7.9742944E+002	8.3973656E+001	8.0183868E+002	-6.0114017E+000
7.900000000000000E+001	1.941837848084426E+004	5.0118679E-001	8.0325421E+002	9.6942017E+001	8.0908289E+002	-6.8815503E+000
7.900000000000000E+001	1.942369792416354E+004	3.9774463E-001	8.1164124E+002	1.1423350E+002	8.1964063E+002	-8.0114059E+000
7.900000000000000E+001	1.943037940002762E+004	3.1619310E-001	8.1904797E+002	1.3623573E+002	8.3030103E+002	-9.4437904E+000
7.900000000000000E+001	1.943878110034671E+004	2.5117347E-001	8.2519604E+002	1.6191040E+002	8.4093011E+002	-1.1100895E+001
7.900000000000000E+001	1.944935798495566E+004	1.9933917E-001	8.3379968E+002	1.9013124E+002	8.5520276E+002	-1.2845510E+001
7.900000000000000E+001	1.946265297500050E+004	1.5846856E-001	8.4736664E+002	2.2707915E+002	8.7726575E+002	-1.5001762E+001
7.900000000000000E+001	1.947937811158155E+004	1.2590654E-001	8.5954016E+002	2.7709686E+002	9.0310132E+002	-1.7868181E+001
7.900000000000000E+001	1.950044813127565E+004	9.9904090E-002	8.6804120E+002	3.3646576E+002	9.3096979E+002	-2.1187077E+001
8.000000000000000E+001	1.962199385978957E+004	1.0000186E+006	7.8362968E+001	3.0467033E+001	8.4077316E+001	-2.1245771E+001
8.000000000000000E+001	1.962242786583683E+004	7.9433269E+005	7.9584953E+001	2.9742855E+001	8.4961182E+001	-2.0491953E+001
8.000000000000000E+001	1.962286185708409E+004	6.3095681E+005	8.3341202E+001	3.1787056E+001	8.9197380E+001	-2.0877285E+001
8.000000000000000E+001	1.962329585841141E+004	5.0120622E+005	8.7615280E+001	3.4045872E+001	9.3997650E+001	-2.1235317E+001
8.000000000000000E+001	1.962373087179207E+004	3.9810347E+005	9.2263962E+001	3.7085728E+001	9.9438370E+001	-2.1897785E+001
8.000000000000000E+001	1.962416485287936E+004	3.1622997E+005	9.6889854E+001	4.0494709E+001	1.0501174E+002	-2.2682285E+001
8.000000000000000E+001	1.962459886903327E+004	2.5118766E+005	1.0192965E+002	4.4597469E+001	1.1125910E+002	-2.3630911E+001
8.000000000000000E+001	1.962503286769392E+004	1.9954350E+005	1.0708537E+002	4.9749741E+001	1.1807757E+002	-2.4918648E+001
8.000000000000000E+001	1.962546685747453E+004	1.5848613E+005	1.1370386E+002	5.5069489E+001	1.2633771E+002	-2.5842012E+001
8.000000000000000E+001	1.962590084898844E+004	1.2590930E+005	1.2067359E+002	6.0887691E+001	1.3516444E+002	-2.6773922E+001
8.000000000000000E+001	1.962633485850238E+004	1.0000371E+005	1.2903117E+002	6.7599228E+001	1.4566640E+002	-2.7649971E+001
8.000000000000000E+001	1.962676985273638E+004	7.9433273E+004	1.3842638E+002	7.5102524E+001	1.5748730E+002	-2.8481817E+001
8.000000000000000E+001	1.962720386705035E+004	6.3093824E+004	1.4889781E+002	8.3397186E+001	1.7066238E+002	-2.9253048E+001
8.000000000000000E+001	1.962763885757769E+004	5.0122477E+004	1.6158275E+002	9.0813019E+001	1.8535368E+002	-2.9336933E+001
8.000000000000000E+001	1.962807384813169E+004	3.9814059E+004	1.7553470E+002	9.9442436E+001	2.0174545E+002	-2.9532055E+001
8.000000000000000E+001	1.962850787052559E+004	3.1621139E+004	1.9143872E+002	1.0724331E+002	2.1943088E+002	-2.9257399E+001
8.000000000000000E+001	1.962880186469958E+004	2.5116910E+004	2.0829364E+002	1.1569093E+002	2.3826588E+002	-2.9048767E+001
8.000000000000000E+001	1.962923586466687E+004	1.9948785E+004	2.2639557E+002	1.2361966E+002	2.5794724E+002	-2.8636036E+001
8.000000000000000E+001	1.962952986694750E+004	1.5847683E+004	2.4674033E+002	1.2983949E+002	2.7881729E+002	-2.7754206E+001
8.000000000000000E+001	1.962982386008149E+004	1.2590930E+004	2.6813022E+002	1.3619722E+002	3.0073825E+002	-2.6928373E+001
8.000000000000000E+001	1.963011886844214E+004	1.0002226E+004	2.8827634E+002	1.4045308E+002	3.2067166E+002	-2.5976122E+001
8.000000000000000E+001	1.963045338485806E+004	7.9439990E+003	3.1408948E+002	1.4553981E+002	3.4617053E+002	-2.4861616E+001
8.000000000000000E+001	1.963084993474354E+004	6.3077339E+003	3.3812241E+002	1.4786597E+002	3.6904080E+002	-2.3620474E+001
8.000000000000000E+001	1.963131905423250E+004	5.0116040E+003	3.6215903E+002	1.5163786E+002	3.9262347E+002	-2.2719315E+001
8.000000000000000E+001	1.963178606222803E+004	3.9812744E+003	3.5791876E+002	1.2582475E+002	3.7939124E+002	-1.9368898E+001
8.000000000000000E+001	1.963250804367567E+004	3.1610117E+003	4.1152612E+002	1.5815619E+002	4.4087088E+002	-2.1022581E+001
8.000000000000000E+001	1.963297507628452E+004	2.5108032E+003	4.3535367E+002	1.4319360E+002	4.5829819E+002	-1.8206720E+001
8.000000000000000E+001	1.963344208569336E+004	1.9956388E+003	4.5717383E+002	1.3858499E+002	4.7771719E+002	-1.6863846E+001
8.000000000000000E+001	1.963391006158225E+004	1.5855074E+003	4.7897610E+002	1.4211018E+002	4.9961325E+002	-1.6525400E+001
8.000000000000000E+001	1.963437832019117E+004	1.2587913E+003	5.0271082E+002	1.3740436E+002	5.2115076E+002	-1.5287088E+001
8.000000000000000E+001	1.963484407413329E+004	1.0003202E+003	5.2630206E+002	1.3825655E+002	5.4415875E+002	-1.4718718E+001
8.000000000000000E+001	1.963531233826219E+004	7.9423785E+002	5.4116608E+002	1.2922276E+002	5.5638049E+002	-1.3429935E+001
8.000000000000000E+001	1.963577779911092E+004	6.3100964E+002	5.6527338E+002	1.2727628E+002	5.7942493E+002	-1.2689043E+001
8.000000000000000E+001	1.963624455187976E+004	5.0144418E+002	6.7933990E+002	1.9676689E+002	7.0726227E+002	-1.6153355E+001
8.000000000000000E+001	1.963671407371544E+004	3.9808914E+002	5.9942505E+002	1.1224763E+002	6.0984418E+002	-1.0606305E+001
8.000000000000000E+001	1.963718030275090E+004	3.1631589E+002	6.1222314E+002	1.0875572E+002	6.2180786E+002	-1.0072982E+001
8.000000000000000E+001	1.963764427381294E+004	2.5104433E+002	6.2859479E+002	9.6464783E+001	6.3595349E+002	-8.7246037E+000
8.000000000000000E+001	1.963811155439512E+004	1.9955299E+002	6.4590356E+002	8.9537354E+001	6.5208002E+002	-7.8922391E+000
8.000000000000000E+001	1.963858311959088E+004	1.5842841E+002	9.2831134E+002	1.3506535E+002	9.3808557E+002	-8.2782049E+000
8.000000000000000E+001	1.963904776638624E+004	1.2584567E+002	6.7170062E+002	8.1952347E+001	6.7668152E+002	-6.9561210E+000
8.000000000000000E+001	1.963951507440850E+004	1.0003201E+002	6.7861749E+002	7.7721100E+001	6.8305365E+002	-6.5335369E+000
8.000000000000000E+001	1.963998558136413E+004	7.9415512E+001	6.9287433E+002	7.1083435E+001	6.9651111E+002	-5.8576012E+000
8.000000000000000E+001	1.964046618856030E+004	6.3082298E+001	6.9678119E+002	6.4794220E+001	6.9978735E+002	-5.3127003E+000
8.000000000000000E+001	1.964093254506245E+004	5.0144421E+001	5.8623584E+002	-4.6584339E+001	5.8808380E+002	4.5433750E+000
8.000000000000000E+001	1.964140206785811E+004	3.9808914E+001	7.1618805E+002	5.4727455E+001	7.1827600E+002	-4.3697605E+000
8.000000000000000E+001	1.964184783270588E+004	3.1629555E+001	7.2739557E+002	5.5826767E+001	7.2953473E+002	-4.3887811E+000
8.000000000000000E+001	1.964231331608805E+004	2.5104433E+001	7.4445361E+002	4.2630974E+001	7.4567322E+002	-3.2774508E+000
8.000000000000000E+001	1.964278059616359E+004	1.9955299E+001	7.3130835E+002	4.4113693E+001	7.3263763E+002	-3.4519906E+000
8.000000000000000E+001	1.964322629874473E+004	1.5857577E+001	7.4410217E+002	4.2873711E+001	7.4533630E+002	-3.2976248E+000
8.000000000000000E+001	1.964377324562403E+004	1.2600809E+001	7.4608142E+002	3.7228672E+001	7.4700970E+002	-2.8566294E+000
8.000000000000000E+001	1.964423904044618E+004	1.0003201E+001	7.4556805E+002	3.3286942E+001	7.4631073E+002	-2.5563536E+000
8.000000000000000E+001	1.964481507223356E+004	7.9395323E+000	7.4984601E+002	3.9372074E+001	7.5087897E+002	-3.0056622E+000
8.000000000000000E+001	1.964519656937162E+004	6.3105812E+000	7.5524719E+002	3.4840378E+001	7.5605035E+002	-2.6412444E+000
8.000000000000000E+001	1.964566553830064E+004	5.0144420E+000	4.3135938E+002	-1.2594661E+003	1.3312872E+003	7.1093987E+001
8.000000000000000E+001	1.964624055763456E+004	3.9778516E+000	7.6348639E+002	3.6052715E+001	7.6433716E+002	-2.7035649E+000
8.000000000000000E+001	1.964694764124148E+004	3.1603963E+000	7.6762219E+002	3.8889080E+001	7.6860663E+002	-2.9002247E+000
8.000000000000000E+001	1.964782502706983E+004	2.5136747E+000	7.7043768E+002	3.9887913E+001	7.7146954E+002	-2.9637313E+000
8.000000000000000E+001	1.964891804162843E+004	1.9970603E+000	7.7465472E+002	4.5062817E+001	7.7596429E+002	-3.3292289E+000
8.000000000000000E+001	1.965028443654662E+004	1.5846856E+000	7.7953851E+002	5.1490860E+001	7.8123724E+002	-3.7790685E+000
8.000000000000000E+001	1.965199237625443E+004	1.2596742E+000	7.8341315E+002	5.4053093E+001	7.8527570E+002	-3.9469769E+000
8.000000000000000E+001	1.965413052008930E+004	1.0000639E+000	7.8803351E+002	6.4091599E+001	7.9063556E+002	-4.6496921E+000
8.000000000000000E+001	1.965681248776335E+004	7.9443753E-001	7.9337512E+002	7.2576630E+001	7.9668781E+002	-5.2267752E+000
8.000000000000000E+001	1.966017795512313E+004	6.3126212E-001	7.9707013E+002	8.4804070E+001	8.0156879E+002	-6.0731230E+000
8.000000000000000E+001	1.966440772540413E+004	5.0118679E-001	8.0324261E+002	9.7968437E+001	8.0919501E+002	-6.9538021E+000
8.000000000000000E+001	1.966972715691011E+004	3.9774463E-001	8.1336029E+002	1.1389517E+002	8.2129596E+002	-7.9713192E+000
8.000000000000000E+001	1.967640940840088E+004	3.1619310E-001	8.1893921E+002	1.3621011E+002	8.3018951E+002	-9.4432774E+000
8.000000000000000E+001	1.968481115778658E+004	2.5117347E-001	8.2532837E+002	1.6111609E+002	8.4090741E+002	-1.1046050E+001
8.000000000000000E+001	1.969538701130226E+004	1.9933917E-001	8.3310223E+002	1.8797064E+002	8.5404468E+002	-1.2714591E+001
8.000000000000000E+001	1.970868189460033E+004	1.5846856E-001	8.4736139E+002	2.2799301E+002	8.7749768E+002	-1.5059488E+001
8.000000000000000E+001	1.973340353036125E+004	1.2590654E-001	8.5566217E+002	2.7540063E+002	8.9889001E+002	-1.7841120E+001
8.000000000000000E+001	1.975447352285532E+004	9.9904090E-002	8.6806311E+002	3.3526529E+002	9.3055701E+002	-2.1117672E+001
8.100000000000000E+001	1.987617666169669E+004	1.0000186E+006	7.8628876E+001	2.9919994E+001	8.4129105E+001	-2.0832907E+001
8.100000000000000E+001	1.987661066435731E+004	7.9433269E+005	7.9447121E+001	3.0065447E+001	8.4945724E+001	-2.0728317E+001
8.100000000000000E+001	1.987704465981794E+004	6.3095681E+005	8.3047058E+001	3.1276020E+001	8.8741219E+001	-2.0636673E+001
8.100000000000000E+001	1.987747966317192E+004	5.0120622E+005	8.8482803E+001	3.4170986E+001	9.4851791E+001	-2.1115957E+001
8.100000000000000E+001	1.987791366417927E+004	3.9810347E+005	9.2294128E+001	3.7178493E+001	9.9500984E+001	-2.1940868E+001
8.100000000000000E+001	1.987834765729314E+004	3.1622997E+005	9.6914162E+001	4.0734707E+001	1.0512693E+002	-2.2797861E+001
8.100000000000000E+001	1.987878167382040E+004	2.5118766E+005	1.0200465E+002	4.4822407E+001	1.1141811E+002	-2.3721422E+001
8.100000000000000E+001	1.987921666800114E+004	1.9954350E+005	1.0761971E+002	4.9394024E+001	1.1841357E+002	-2.4653616E+001
8.100000000000000E+001	1.987965066844836E+004	1.5848613E+005	1.1338574E+002	5.4907619E+001	1.2598084E+002	-2.5838821E+001
8.100000000000000E+001	1.988008467289567E+004	1.2590930E+005	1.2098211E+002	6.1215279E+001	1.3558754E+002	-2.6838781E+001
8.100000000000000E+001	1.988051866638300E+004	1.0000371E+005	1.2922986E+002	6.7870621E+001	1.4596841E+002	-2.7708141E+001
8.100000000000000E+001	1.988095266877685E+004	7.9433273E+004	1.3988350E+002	7.5203430E+001	1.5881735E+002	-2.8263130E+001
8.100000000000000E+001	1.988138665946416E+004	6.3093824E+004	1.4962807E+002	8.3089241E+001	1.7115016E+002	-2.9043642E+001
8.100000000000000E+001	1.988182066177810E+004	5.0122477E+004	1.6164922E+002	9.1208023E+001	1.8560542E+002	-2.9433180E+001
8.100000000000000E+001	1.988225465654535E+004	3.9814059E+004	1.7598906E+002	9.8592804E+001	2.0172429E+002	-2.9258474E+001
8.100000000000000E+001	1.988268865355267E+004	3.1621139E+004	1.9101019E+002	1.0780840E+002	2.1933432E+002	-2.9440891E+001
8.100000000000000E+001	1.988298267665994E+004	2.5116910E+004	2.0836780E+002	1.1567625E+002	2.3832359E+002	-2.9037025E+001
8.100000000000000E+001	1.988341667577391E+004	1.9948785E+004	2.2692819E+002	1.2343256E+002	2.5832538E+002	-2.8543001E+001
8.100000000000000E+001	1.988371167538792E+004	1.5847683E+004	2.4688765E+002	1.2988882E+002	2.7897064E+002	-2.7749083E+001
8.100000000000000E+001	1.988400567441527E+004	1.2590930E+004	2.6818451E+002	1.3633342E+002	3.0084836E+002	-2.6946815E+001
8.100000000000000E+001	1.988429967794917E+004	1.0002226E+004	2.9145645E+002	1.4050854E+002	3.2355759E+002	-2.5738300E+001
8.100000000000000E+001	1.988463417031174E+004	7.9439990E+003	3.1307004E+002	1.4399826E+002	3.4459882E+002	-2.4700323E+001
8.100000000000000E+001	1.988503072073055E+004	6.3077339E+003	3.3845627E+002	1.4724739E+002	3.6909949E+002	-2.3511734E+001
8.100000000000000E+001	1.988549986432624E+004	5.0116040E+003	3.6138187E+002	1.4947212E+002	3.9107385E+002	-2.2470608E+001
8.100000000000000E+001	1.988622184833389E+004	3.9812744E+003	3.8796506E+002	1.4755186E+002	4.1507642E+002	-2.0822939E+001
8.100000000000000E+001	1.988668887294270E+004	3.1610117E+003	4.0773755E+002	1.4962029E+002	4.3432263E+002	-2.0150734E+001
8.100000000000000E+001	1.988715585787158E+004	2.5108032E+003	4.3777856E+002	1.4461676E+002	4.6104672E+002	-1.8280573E+001
8.100000000000000E+001	1.988762286688041E+004	1.9956388E+003	4.1118698E+002	3.1518410E+001	4.1239319E+002	-4.3832793E+000
8.100000000000000E+001	1.988808986764926E+004	1.5855074E+003	6.1731049E+002	1.4339983E+002	6.3374738E+002	-1.3077738E+001
8.100000000000000E+001	1.988855814375149E+004	1.2587913E+003	5.0417621E+002	1.3965215E+002	5.2315997E+002	-1.5482239E+001
8.100000000000000E+001	1.988902387897362E+004	1.0003202E+003	5.1715295E+002	1.2542898E+002	5.3214624E+002	-1.3633122E+001
8.100000000000000E+001	1.988949213782250E+004	7.9423785E+002	5.4380823E+002	1.0022135E+002	5.5296631E+002	-1.0442178E+001
8.100000000000000E+001	1.988995759259124E+004	6.3100964E+002	5.6878833E+002	1.2797409E+002	5.8300732E+002	-1.2680069E+001
8.100000000000000E+001	1.989042536685348E+004	5.0144418E+002	5.8337708E+002	1.1416548E+002	5.9444305E+002	-1.1072708E+001
8.100000000000000E+001	1.989089488791581E+004	3.9808914E+002	6.0206836E+002	1.1590973E+002	6.1312427E+002	-1.0897214E+001
8.100000000000000E+001	1.989136109836461E+004	3.1631589E+002	6.1783527E+002	1.1232103E+002	6.2796210E+002	-1.0303711E+001
8.100000000000000E+001	1.989182809081345E+004	2.5104433E+002	6.3565747E+002	1.0206284E+002	6.4379907E+002	-9.1217060E+000
8.100000000000000E+001	1.989229537472897E+004	1.9955299E+002	6.4790521E+002	9.1911919E+001	6.5439203E+002	-8.0741129E+000
8.100000000000000E+001	1.989276793997813E+004	1.5842841E+002	6.5682770E+002	8.7902023E+001	6.6268347E+002	-7.6224961E+000
8.100000000000000E+001	1.989323258522683E+004	1.2584567E+002	6.7486597E+002	8.0751244E+001	6.7967993E+002	-6.8232994E+000
8.100000000000000E+001	1.989369985852903E+004	1.0003201E+002	6.7186072E+002	6.8622375E+001	6.7535608E+002	-5.8318419E+000
8.100000000000000E+001	1.989417038399138E+004	7.9415512E+001	6.9382880E+002	6.8676544E+001	6.9721936E+002	-5.6528363E+000
8.100000000000000E+001	1.989465103169420E+004	6.3082298E+001	7.0468329E+002	5.9983829E+001	7.0723163E+002	-4.8653851E+000
8.100000000000000E+001	1.989511734443635E+004	5.0144421E+001	7.1222400E+002	5.5913567E+001	7.1441541E+002	-4.4888325E+000
8.100000000000000E+001	1.989558689149871E+004	3.9808914E+001	7.1626141E+002	5.5336906E+001	7.1839581E+002	-4.4177804E+000
8.100000000000000E+001	1.989603363877320E+004	3.1629555E+001	7.2488312E+002	5.0049755E+001	7.2660889E+002	-3.9497344E+000
8.100000000000000E+001	1.989649909791537E+004	2.5104433E+001	7.2932367E+002	4.9759567E+001	7.3101917E+002	-3.9030707E+000
8.100000000000000E+001	1.989696637279086E+004	1.9955299E+001	7.3301770E+002	4.2717579E+001	7.3426135E+002	-3.3352156E+000
8.100000000000000E+001	1.989741211043869E+004	1.5857577E+001	7.3876129E+002	4.2343262E+001	7.3997375E+002	-3.2804084E+000
8.100000000000000E+001	1.989795904782467E+004	1.2600809E+001	7.4560449E+002	3.8177620E+001	7.4658124E+002	-2.9311893E+000
8.100000000000000E+001	1.989842487672681E+004	1.0003201E+001	7.4961359E+002	4.9433430E+001	7.5124176E+002	-3.7729197E+000
8.100000000000000E+001	1.989899987550078E+004	7.9395323E+000	7.5446289E+002	3.6940525E+001	7.5536670E+002	-2.8031166E+000
8.100000000000000E+001	1.989938136687886E+004	6.3105812E+000	7.5504663E+002	3.8108341E+001	7.5600769E+002	-2.8893528E+000
8.100000000000000E+001	1.989985034303449E+004	5.0144420E+000	7.6779376E+002	3.8595047E+001	7.6876318E+002	-2.8776915E+000
8.100000000000000E+001	1.990042534834181E+004	3.9778516E+000	7.6569250E+002	3.7494637E+001	7.6660999E+002	-2.8034358E+000
8.100000000000000E+001	1.990113243632205E+004	3.1603963E+000	7.7358289E+002	3.7220238E+001	7.7447778E+002	-2.7546101E+000
