cycle number	time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
3.260000000000000E+002	4.378742015035613E+004	7.9433273E+004	2.2220574E+003	1.9951696E+003	2.9863423E+003	-4.1920444E+001
3.260000000000000E+002	4.378816613282030E+004	6.3093824E+004	3.9263953E+003	3.9416472E+003	5.5635566E+003	-4.5111069E+001
3.260000000000000E+002	4.378860114353534E+004	5.0122477E+004	4.5530156E+003	4.3478496E+003	6.2955342E+003	-4.3679558E+001
3.260000000000000E+002	4.378903513371723E+004	3.9814059E+004	5.0974019E+003	4.2533003E+003	6.6388306E+003	-3.9841808E+001
3.260000000000000E+002	4.378947013608576E+004	3.1621139E+004	5.8273423E+003	5.1861953E+003	7.8009321E+003	-4.1668316E+001
3.260000000000000E+002	4.378990415357426E+004	2.5116910E+004	6.3627246E+003	5.5575640E+003	8.4481230E+003	-4.1135803E+001
3.260000000000000E+002	4.379033814612939E+004	1.9948785E+004	7.0433062E+003	6.0585332E+003	9.2905322E+003	-4.0701561E+001
3.260000000000000E+002	4.379063213571755E+004	1.5847683E+004	7.9924131E+003	6.8071802E+003	1.0498398E+004	-4.0421211E+001
3.260000000000000E+002	4.379106715027266E+004	1.2590930E+004	8.9788750E+003	7.4076050E+003	1.1640138E+004	-3.9522755E+001
3.260000000000000E+002	4.379136213124753E+004	1.0002226E+004	9.8393789E+003	7.7876396E+003	1.2548335E+004	-3.8360794E+001
3.260000000000000E+002	4.379169666859775E+004	7.9439990E+003	1.0424997E+004	9.1861553E+003	1.3894819E+004	-4.1385414E+001
3.260000000000000E+002	4.379209319411102E+004	6.3077339E+003	1.1459988E+004	1.0217818E+004	1.5353669E+004	-4.1720455E+001
3.260000000000000E+002	4.379256232730795E+004	5.0116040E+003	1.3723544E+004	1.2390510E+004	1.8489467E+004	-4.2077782E+001
3.260000000000000E+002	4.379303032447811E+004	3.9812744E+003	1.2802953E+004	8.9222598E+003	1.5605202E+004	-3.4872284E+001
3.260000000000000E+002	4.379349735063501E+004	3.1610117E+003	1.9127277E+004	1.2778357E+004	2.3003025E+004	-3.3745689E+001
3.260000000000000E+002	4.379396534687188E+004	2.5108032E+003	-9.6251086E+002	1.4761402E+004	1.4792749E+004	-9.3730667E+001
3.260000000000000E+002	4.379443234529532E+004	1.9956388E+003	2.3582043E+003	-7.7454146E+003	8.0964546E+003	7.3066368E+001
3.260000000000000E+002	4.379489934726548E+004	1.5855074E+003	1.2756577E+004	2.5217072E+004	2.8260061E+004	-6.3166492E+001
3.260000000000000E+002	4.379536760230243E+004	1.2587913E+003	2.4701936E+004	2.0347543E+004	3.2003252E+004	-3.9479057E+001
3.260000000000000E+002	4.379608832849865E+004	1.0003202E+003	2.5663754E+004	2.3102086E+004	3.4530199E+004	-4.1993019E+001
3.270000000000000E+002	4.391760693458526E+004	1.0000186E+006	5.5344818E+002	1.3450082E+003	1.4544249E+003	-6.7633659E+001
3.270000000000000E+002	4.391804094876698E+004	7.9433269E+005	7.0021375E+002	1.0798539E+003	1.2870057E+003	-5.7039261E+001
3.270000000000000E+002	4.391847494137567E+004	6.3095681E+005	7.9050732E+002	1.4206970E+003	1.6258173E+003	-6.0907467E+001
3.270000000000000E+002	4.391890893494408E+004	5.0120622E+005	9.4000208E+002	1.5502883E+003	1.8130079E+003	-5.8769886E+001
3.270000000000000E+002	4.391934295344591E+004	3.9810347E+005	1.0977665E+003	1.7417451E+003	2.0588267E+003	-5.7778072E+001
3.270000000000000E+002	4.391977794434770E+004	3.1622997E+005	1.3211106E+003	1.9372661E+003	2.3448525E+003	-5.5708130E+001
3.270000000000000E+002	4.392021295359638E+004	2.5118766E+005	1.5773608E+003	2.2296660E+003	2.7312043E+003	-5.4722782E+001
3.270000000000000E+002	4.392064693001821E+004	1.9954350E+005	1.8848369E+003	2.3951648E+003	3.0478557E+003	-5.1799583E+001
3.270000000000000E+002	4.392108094078652E+004	1.5848613E+005	2.1315417E+003	2.6781162E+003	3.4228318E+003	-5.1483337E+001
3.270000000000000E+002	4.392151594904851E+004	1.2590930E+005	2.6687935E+003	2.9656355E+003	3.9896682E+003	-4.8015762E+001
3.270000000000000E+002	4.392194994749693E+004	1.0000371E+005	3.0438342E+003	3.3526052E+003	4.5282324E+003	-4.7763657E+001
3.270000000000000E+002	4.392238393341214E+004	7.9433273E+004	-1.3080336E+003	3.5868374E+003	3.8178992E+003	-1.1003570E+002
3.270000000000000E+002	4.392312994763639E+004	6.3093824E+004	3.9457903E+003	3.8862678E+003	5.5382612E+003	-4.4564571E+001
3.270000000000000E+002	4.392356395067147E+004	5.0122477E+004	4.3671338E+003	4.1540688E+003	6.0272832E+003	-4.3567669E+001
3.270000000000000E+002	4.392399893720017E+004	3.9814059E+004	5.2197300E+003	4.6396167E+003	6.9836685E+003	-4.1632660E+001
3.270000000000000E+002	4.392443294612854E+004	3.1621139E+004	5.8732520E+003	5.1001260E+003	7.7785840E+003	-4.0969902E+001
3.270000000000000E+002	4.392486694708362E+004	2.5116910E+004	6.3062290E+003	5.5210254E+003	8.3815420E+003	-4.1201748E+001
3.270000000000000E+002	4.392530094086553E+004	1.9948785E+004	7.0844180E+003	6.2385122E+003	9.4397041E+003	-4.1367027E+001
3.270000000000000E+002	4.392559493365372E+004	1.5847683E+004	7.7852114E+003	6.7673271E+003	1.0315340E+004	-4.0998936E+001
3.270000000000000E+002	4.392602895506215E+004	1.2590930E+004	8.7013369E+003	7.2966089E+003	1.1355781E+004	-3.9981911E+001
3.270000000000000E+002	4.392632394353027E+004	1.0002226E+004	9.6204473E+003	8.1325195E+003	1.2597257E+004	-4.0209072E+001
3.270000000000000E+002	4.392665845936048E+004	7.9439990E+003	1.0884303E+004	8.6750811E+003	1.3918516E+004	-3.8555786E+001
3.270000000000000E+002	4.392705599084718E+004	6.3077339E+003	1.1666872E+004	1.0125006E+004	1.5447707E+004	-4.0952827E+001
3.270000000000000E+002	4.392752514452406E+004	5.0116040E+003	1.3510534E+004	1.0015330E+004	1.6817889E+004	-3.6549461E+001
3.270000000000000E+002	4.392799314228090E+004	3.9812744E+003	1.3147383E+004	1.0470480E+004	1.6807279E+004	-3.8533562E+001
3.270000000000000E+002	4.392846014731785E+004	3.1610117E+003	1.6729434E+004	1.5168641E+004	2.2582330E+004	-4.2198715E+001
3.270000000000000E+002	4.392892714987462E+004	2.5108032E+003	1.6362894E+004	1.6994492E+004	2.3591461E+004	-4.6084724E+001
3.270000000000000E+002	4.393028516519618E+004	1.9956388E+003	6.1762432E+003	1.6682045E+003	6.3975688E+003	-1.5114925E+001
3.270000000000000E+002	4.393100713109924E+004	1.5855074E+003	1.8976799E+004	2.2741064E+004	2.9618826E+004	-5.0155922E+001
3.270000000000000E+002	4.393147540720273E+004	1.2587913E+003	2.3891098E+004	2.0378855E+004	3.1401947E+004	-4.0463829E+001
3.270000000000000E+002	4.393194113106615E+004	1.0003202E+003	2.6481219E+004	2.2710639E+004	3.4885930E+004	-4.0616821E+001
3.280000000000000E+002	4.405346074483253E+004	1.0000186E+006	5.3635925E+002	1.3865912E+003	1.4867133E+003	-6.8852600E+001
3.280000000000000E+002	4.405389473306778E+004	7.9433269E+005	5.6243237E+002	1.3990736E+003	1.5078916E+003	-6.8099701E+001
3.280000000000000E+002	4.405432974922296E+004	6.3095681E+005	7.7425012E+002	1.4150020E+003	1.6129767E+003	-6.1313732E+001
3.280000000000000E+002	4.405476374185807E+004	5.0120622E+005	8.9922656E+002	1.5310410E+003	1.7755830E+003	-5.9572998E+001
3.280000000000000E+002	4.405519774289336E+004	3.9810347E+005	1.0949338E+003	1.7202170E+003	2.0391240E+003	-5.7522877E+001
3.280000000000000E+002	4.405563173206174E+004	3.1622997E+005	1.3142517E+003	1.9646149E+003	2.3636770E+003	-5.6219002E+001
3.280000000000000E+002	4.405606674072368E+004	2.5118766E+005	1.5824216E+003	2.1867178E+003	2.6992207E+003	-5.4108562E+001
3.280000000000000E+002	4.405650075423875E+004	1.9954350E+005	2.0105413E+003	2.4367534E+003	3.1591206E+003	-5.0474297E+001
3.280000000000000E+002	4.405693475279398E+004	1.5848613E+005	2.0737981E+003	2.5422646E+003	3.2808152E+003	-5.0794888E+001
3.280000000000000E+002	4.405736874945578E+004	1.2590930E+005	2.7112275E+003	2.9814707E+003	4.0298787E+003	-4.7717899E+001
3.280000000000000E+002	4.405780274185096E+004	1.0000371E+005	2.9393525E+003	3.2898020E+003	4.4116426E+003	-4.8220039E+001
3.280000000000000E+002	4.405823673155275E+004	7.9433273E+004	4.1512915E+003	1.1078397E+003	4.2965718E+003	-1.4942094E+001
3.280000000000000E+002	4.405898173804360E+004	6.3093824E+004	3.9175801E+003	3.8960481E+003	5.5250903E+003	-4.4842110E+001
3.280000000000000E+002	4.405941574718535E+004	5.0122477E+004	4.4057959E+003	4.3275869E+003	6.1756816E+003	-4.4486919E+001
3.280000000000000E+002	4.405984973478061E+004	3.9814059E+004	5.0091787E+003	4.6652393E+003	6.8451685E+003	-4.2963913E+001
3.280000000000000E+002	4.406028475429578E+004	3.1621139E+004	5.7430596E+003	5.1183730E+003	7.6928848E+003	-4.1708305E+001
3.280000000000000E+002	4.406071973671776E+004	2.5116910E+004	6.4486992E+003	5.5461279E+003	8.5056016E+003	-4.0696793E+001
3.280000000000000E+002	4.406115375263279E+004	1.9948785E+004	6.9371567E+003	6.0860503E+003	9.2284424E+003	-4.1260860E+001
3.280000000000000E+002	4.406144874158094E+004	1.5847683E+004	7.7925718E+003	6.7683018E+003	1.0321535E+004	-4.0976215E+001
3.280000000000000E+002	4.406174374922249E+004	1.2590930E+004	8.6270547E+003	7.4773862E+003	1.1416540E+004	-4.0916679E+001
3.280000000000000E+002	4.406217774492432E+004	1.0002226E+004	9.0886631E+003	8.0738774E+003	1.2156944E+004	-4.1616158E+001
3.280000000000000E+002	4.406251225798123E+004	7.9439990E+003	9.7713184E+003	8.8922949E+003	1.3211797E+004	-4.2303463E+001
3.280000000000000E+002	4.406290881898766E+004	6.3077339E+003	1.1501940E+004	9.6526035E+003	1.5015571E+004	-4.0003883E+001
3.280000000000000E+002	4.406337793095800E+004	5.0116040E+003	1.3145510E+004	1.0307136E+004	1.6704535E+004	-3.8099297E+001
3.280000000000000E+002	4.406384493108827E+004	3.9812744E+003	1.3471142E+004	1.1566928E+004	1.7755717E+004	-4.0650871E+001
3.280000000000000E+002	4.406431295847177E+004	3.1610117E+003	1.4800176E+004	1.1778347E+004	1.8914932E+004	-3.8513645E+001
3.280000000000000E+002	4.406477993932192E+004	2.5108032E+003	1.4512939E+004	9.7101123E+003	1.7461721E+004	-3.3785130E+001
3.280000000000000E+002	4.406639194985630E+004	1.9956388E+003	1.6844071E+003	7.1281258E+001	1.6859147E+003	-2.4232144E+000
3.280000000000000E+002	4.406711393346597E+004	1.5855074E+003	9.3745342E+003	6.4243652E+003	1.1364610E+004	-3.4422829E+001
3.280000000000000E+002	4.406758319359622E+004	1.2587913E+003	2.6273107E+004	2.4057629E+004	3.5623668E+004	-4.2479561E+001
3.280000000000000E+002	4.406830392896582E+004	1.0003202E+003	2.6556359E+004	2.3705932E+004	3.5597914E+004	-4.1754173E+001
3.290000000000000E+002	4.414660813843831E+004	1.0000186E+006	5.3121741E+002	1.3863011E+003	1.4845952E+003	-6.9033646E+001
3.290000000000000E+002	4.414704215672688E+004	7.9433269E+005	6.7928857E+002	1.3236089E+003	1.4877411E+003	-6.2832680E+001
3.290000000000000E+002	4.414747615565534E+004	6.3095681E+005	7.6862085E+002	1.4018889E+003	1.5987716E+003	-6.1265137E+001
3.290000000000000E+002	4.414791114930401E+004	5.0120622E+005	8.9346912E+002	1.5423735E+003	1.7824711E+003	-5.9917061E+001
3.290000000000000E+002	4.414834513908578E+004	3.9810347E+005	1.0820466E+003	1.7337927E+003	2.0437373E+003	-5.8032032E+001
3.290000000000000E+002	4.414878015454765E+004	3.1622997E+005	1.3140238E+003	1.9483823E+003	2.3500750E+003	-5.6003574E+001
3.290000000000000E+002	4.414921414603613E+004	2.5118766E+005	1.6022668E+003	2.1485706E+003	2.6802266E+003	-5.3286774E+001
3.290000000000000E+002	4.414964814528456E+004	1.9954350E+005	1.9535551E+003	2.3432239E+003	3.0507500E+003	-5.0181900E+001
3.290000000000000E+002	4.415008214063977E+004	1.5848613E+005	2.1602607E+003	2.6106191E+003	3.3885186E+003	-5.0392590E+001
3.290000000000000E+002	4.415051614114159E+004	1.2590930E+005	2.6466631E+003	3.0659932E+003	4.0503259E+003	-4.9198193E+001
3.290000000000000E+002	4.415095014089666E+004	1.0000371E+005	3.0294236E+003	3.2215291E+003	4.4221777E+003	-4.6760269E+001
3.290000000000000E+002	4.415138413139863E+004	7.9433273E+004	1.8242533E+003	2.3624492E+003	2.9848059E+003	-5.2325138E+001
3.290000000000000E+002	4.415212915588939E+004	6.3093824E+004	3.9133245E+003	3.8236094E+003	5.4712061E+003	-4.4335648E+001
3.290000000000000E+002	4.415256313585781E+004	5.0122477E+004	4.4321191E+003	4.2334956E+003	6.1291245E+003	-4.3686958E+001
3.290000000000000E+002	4.415299714611971E+004	3.9814059E+004	5.0196855E+003	4.8873096E+003	7.0059287E+003	-4.4234467E+001
3.290000000000000E+002	4.415343114182155E+004	3.1621139E+004	5.6359360E+003	5.1174224E+003	7.6126069E+003	-4.2239407E+001
3.290000000000000E+002	4.415386513634992E+004	2.5116910E+004	6.4098281E+003	5.5382798E+003	8.4710352E+003	-4.0827980E+001
3.290000000000000E+002	4.415429914277187E+004	1.9948785E+004	7.1075908E+003	6.0197451E+003	9.3142461E+003	-4.0262794E+001
3.290000000000000E+002	4.415459415009333E+004	1.5847683E+004	7.7423926E+003	6.6066436E+003	1.0178034E+004	-4.0474384E+001
3.290000000000000E+002	4.415502914248849E+004	1.2590930E+004	8.7550977E+003	7.4623740E+003	1.1503858E+004	-4.0442490E+001
3.290000000000000E+002	4.415532415106334E+004	1.0002226E+004	9.8740107E+003	8.2898379E+003	1.2892536E+004	-4.0015522E+001
3.290000000000000E+002	4.415565965180035E+004	7.9439990E+003	1.0103720E+004	8.5718721E+003	1.3249986E+004	-4.0310863E+001
3.290000000000000E+002	4.415605718526035E+004	6.3077339E+003	1.1856524E+004	1.0350354E+004	1.5738711E+004	-4.1119888E+001
3.290000000000000E+002	4.415652635019051E+004	5.0116040E+003	1.4063796E+004	1.0101384E+004	1.7315551E+004	-3.5687965E+001
3.290000000000000E+002	4.415699332205416E+004	3.9812744E+003	1.3359346E+004	1.1714633E+004	1.7768082E+004	-4.1247093E+001
3.290000000000000E+002	4.415746032194421E+004	3.1610117E+003	1.5922479E+004	1.2288165E+004	2.0112791E+004	-3.7659145E+001
3.290000000000000E+002	4.415792736663437E+004	2.5108032E+003	1.0184300E+004	1.8526297E+004	2.1141041E+004	-6.1201466E+001
3.290000000000000E+002	4.415861733357578E+004	1.9956388E+003	1.5434041E+004	8.7670967E+003	1.7750256E+004	-2.9598150E+001
3.290000000000000E+002	4.415930636598368E+004	1.5855074E+003	5.5435249E+003	-9.5682764E+003	1.1058146E+004	5.9913498E+001
3.290000000000000E+002	4.415977461702051E+004	1.2587913E+003	2.9818072E+004	1.3695109E+004	3.2812703E+004	-2.4668793E+001
3.290000000000000E+002	4.416049433244346E+004	1.0003202E+003	2.5067119E+004	2.2753736E+004	3.3853996E+004	-4.2230419E+001
3.300000000000000E+002	4.428201394271688E+004	1.0000186E+006	6.2429083E+002	1.5049934E+003	1.6293386E+003	-6.7470695E+001
3.300000000000000E+002	4.428244794713869E+004	7.9433269E+005	6.5843750E+002	1.3152775E+003	1.4708823E+003	-6.3407120E+001
3.300000000000000E+002	4.428288194545382E+004	6.3095681E+005	7.8151105E+002	1.4260712E+003	1.6261730E+003	-6.1276516E+001
3.300000000000000E+002	4.428331593363557E+004	5.0120622E+005	9.0504535E+002	1.4869574E+003	1.7407324E+003	-5.8672970E+001
3.300000000000000E+002	4.428375094931084E+004	3.9810347E+005	1.1338940E+003	1.6668314E+003	2.0159471E+003	-5.5773754E+001
3.300000000000000E+002	4.428418494103930E+004	3.1622997E+005	1.3643613E+003	1.9454846E+003	2.3762139E+003	-5.4958160E+001
3.300000000000000E+002	4.428461995450105E+004	2.5118766E+005	1.5622192E+003	2.1617351E+003	2.6671384E+003	-5.4145523E+001
3.300000000000000E+002	4.428505395601632E+004	1.9954350E+005	2.5309385E+003	2.3535571E+003	3.4561367E+003	-4.2920204E+001
3.300000000000000E+002	4.428548795659811E+004	1.5848613E+005	2.2100173E+003	2.9568628E+003	3.6915056E+003	-5.3224838E+001
3.300000000000000E+002	4.428592195168667E+004	1.2590930E+005	2.5168716E+003	2.7220759E+003	3.7073359E+003	-4.7243073E+001
3.300000000000000E+002	4.428635594485514E+004	1.0000371E+005	3.0055132E+003	3.1870654E+003	4.3806958E+003	-4.6679298E+001
3.300000000000000E+002	4.428679093253030E+004	7.9433273E+004	3.2363696E+003	3.3109263E+003	4.6299375E+003	-4.5652420E+001
3.300000000000000E+002	4.428753694526118E+004	6.3093824E+004	3.8484709E+003	3.8523601E+003	5.4453105E+003	-4.5028938E+001
3.300000000000000E+002	4.428797093528300E+004	5.0122477E+004	4.3633511E+003	4.1914863E+003	6.0504043E+003	-4.3849094E+001
3.300000000000000E+002	4.428840594626486E+004	3.9814059E+004	5.0140229E+003	4.6779653E+003	6.8573892E+003	-4.3014137E+001
3.300000000000000E+002	4.428884093319345E+004	3.1621139E+004	5.4529736E+003	5.0662041E+003	7.4432080E+003	-4.2894295E+001
3.300000000000000E+002	4.428927595222858E+004	2.5116910E+004	6.5035405E+003	5.6192202E+003	8.5948633E+003	-4.0827827E+001
3.300000000000000E+002	4.428970994281059E+004	1.9948785E+004	6.8150659E+003	6.1389873E+003	9.1723652E+003	-4.2012417E+001
3.300000000000000E+002	4.429000395826530E+004	1.5847683E+004	7.8292451E+003	6.7675962E+003	1.0348789E+004	-4.0840122E+001
3.300000000000000E+002	4.429043795663374E+004	1.2590930E+004	8.5810850E+003	7.7588428E+003	1.1568693E+004	-4.2119247E+001
3.300000000000000E+002	4.429073194318195E+004	1.0002226E+004	9.7475430E+003	7.9531748E+003	1.2580444E+004	-3.9211552E+001
3.300000000000000E+002	4.429106645957206E+004	7.9439990E+003	1.0408699E+004	8.9247295E+003	1.3711011E+004	-4.0610775E+001
3.300000000000000E+002	4.429146300455206E+004	6.3077339E+003	1.1560673E+004	8.9671035E+003	1.4630725E+004	-3.7799156E+001
3.300000000000000E+002	4.429193216449558E+004	5.0116040E+003	1.3657080E+004	9.8521514E+003	1.6839855E+004	-3.5806499E+001
3.300000000000000E+002	4.429239913865243E+004	3.9812744E+003	3.1658628E+003	6.4992729E+003	7.2293315E+003	-6.4028809E+001
3.300000000000000E+002	4.429286616184923E+004	3.1610117E+003	1.3638846E+004	1.4678518E+004	2.0036891E+004	-4.7102669E+001
3.300000000000000E+002	4.429333314152597E+004	2.5108032E+003	1.6012085E+004	1.6022736E+004	2.2652041E+004	-4.5019051E+001
3.300000000000000E+002	4.429380014405627E+004	1.9956388E+003	2.1385371E+004	1.6061988E+004	2.6745496E+004	-3.6909245E+001
3.300000000000000E+002	4.429426812325313E+004	1.5855074E+003	2.0691857E+004	1.7754285E+004	2.7264770E+004	-4.0630665E+001
3.300000000000000E+002	4.429473639690317E+004	1.2587913E+003	2.3487742E+004	1.9226379E+004	3.0353379E+004	-3.9302753E+001
3.300000000000000E+002	4.429545712827284E+004	1.0003202E+003	2.6064645E+004	2.2947025E+004	3.4726527E+004	-4.1360332E+001
3.310000000000000E+002	4.441697573913261E+004	1.0000186E+006	4.9303729E+002	1.3874862E+003	1.4724822E+003	-7.0437546E+001
3.310000000000000E+002	4.441740974843438E+004	7.9433269E+005	6.3876392E+002	1.3103364E+003	1.4577383E+003	-6.4011650E+001
3.310000000000000E+002	4.441784373850963E+004	6.3095681E+005	7.9410217E+002	1.3958947E+003	1.6059639E+003	-6.0365143E+001
3.310000000000000E+002	4.441827773535810E+004	5.0120622E+005	9.7973383E+002	1.5154801E+003	1.8045936E+003	-5.7117973E+001
3.310000000000000E+002	4.441871174372651E+004	3.9810347E+005	1.1733281E+003	1.7069701E+003	2.0713391E+003	-5.5496349E+001
3.310000000000000E+002	4.441914575756178E+004	3.1622997E+005	1.3172585E+003	1.9469385E+003	2.3506892E+003	-5.5918526E+001
3.310000000000000E+002	4.441957975267689E+004	2.5118766E+005	1.6107410E+003	2.1893152E+003	2.7180117E+003	-5.3657032E+001
3.310000000000000E+002	4.442001475464547E+004	1.9954350E+005	1.7794913E+003	1.7434501E+003	2.4912261E+003	-4.4413857E+001
3.310000000000000E+002	4.442044874170725E+004	1.5848613E+005	2.1797283E+003	2.7970933E+003	3.5461169E+003	-5.2071308E+001
3.310000000000000E+002	4.442088274404913E+004	1.2590930E+005	2.5691753E+003	2.9619314E+003	3.9209309E+003	-4.9061676E+001
3.310000000000000E+002	4.442131675129756E+004	1.0000371E+005	3.0680442E+003	3.1833706E+003	4.4211699E+003	-4.6056873E+001
3.310000000000000E+002	4.442175074075937E+004	7.9433273E+004	3.4327715E+003	3.8046069E+003	5.1243491E+003	-4.7941105E+001
3.310000000000000E+002	4.442249573335686E+004	6.3093824E+004	3.9938418E+003	3.8200894E+003	5.5266494E+003	-4.3726166E+001
3.310000000000000E+002	4.442293074879213E+004	5.0122477E+004	4.3596724E+003	4.1121221E+003	5.9930200E+003	-4.3326263E+001
3.310000000000000E+002	4.442336474465393E+004	3.9814059E+004	4.9650098E+003	4.6347080E+003	6.7920425E+003	-4.3029377E+001
3.310000000000000E+002	4.442379875395575E+004	3.1621139E+004	5.6522979E+003	5.0936104E+003	7.6087671E+003	-4.2023830E+001
3.310000000000000E+002	4.442423373789759E+004	2.5116910E+004	6.2635479E+003	5.6463340E+003	8.4328594E+003	-4.2033379E+001
3.310000000000000E+002	4.442466775509273E+004	1.9948785E+004	7.0843779E+003	6.1458652E+003	9.3787031E+003	-4.0942410E+001
3.310000000000000E+002	4.442496174940083E+004	1.5847683E+004	7.6329121E+003	6.5012690E+003	1.0026357E+004	-4.0422421E+001
3.310000000000000E+002	4.442525675717578E+004	1.2590930E+004	8.4799199E+003	7.2429136E+003	1.1152078E+004	-4.0501476E+001
3.310000000000000E+002	4.442569075010426E+004	1.0002226E+004	9.1353311E+003	7.5955503E+003	1.1880516E+004	-3.9741753E+001
3.310000000000000E+002	4.442602526438772E+004	7.9439990E+003	1.0756590E+004	9.1788906E+003	1.4140589E+004	-4.0475029E+001
3.310000000000000E+002	4.442642180755426E+004	6.3077339E+003	1.2018412E+004	9.7398232E+003	1.5469531E+004	-3.9021603E+001
3.310000000000000E+002	4.442689095827134E+004	5.0116040E+003	1.1468874E+004	1.0151954E+004	1.5316567E+004	-4.1514431E+001
3.310000000000000E+002	4.442757996987924E+004	3.9812744E+003	1.8003174E+003	4.7329858E+003	5.0638223E+003	-6.9174355E+001
3.310000000000000E+002	4.442826893308730E+004	3.1610117E+003	1.4117437E+004	1.2911552E+004	1.9131393E+004	-4.2445473E+001
3.310000000000000E+002	4.442873596169741E+004	2.5108032E+003	1.6674898E+004	1.5141396E+004	2.2523635E+004	-4.2240555E+001
3.310000000000000E+002	4.442920296516089E+004	1.9956388E+003	1.8098369E+004	1.6652988E+004	2.4594166E+004	-4.2618324E+001
3.310000000000000E+002	4.442966996510443E+004	1.5855074E+003	2.2645500E+004	1.7498090E+004	2.8618209E+004	-3.7693123E+001
3.310000000000000E+002	4.443013822326134E+004	1.2587913E+003	2.5097635E+004	1.8864104E+004	3.1396586E+004	-3.6929577E+001
3.310000000000000E+002	4.443060394821805E+004	1.0003202E+003	2.5412551E+004	2.1200736E+004	3.3094848E+004	-3.9836971E+001
3.320000000000000E+002	4.455212255307799E+004	1.0000186E+006	4.0325677E+002	1.3758168E+003	1.4336973E+003	-7.3663956E+001
3.320000000000000E+002	4.455255655083305E+004	7.9433269E+005	6.3711725E+002	1.3337842E+003	1.4781403E+003	-6.4467293E+001
3.320000000000000E+002	4.455299054546840E+004	6.3095681E+005	8.1142749E+002	1.4135815E+003	1.6299164E+003	-6.0143211E+001
3.320000000000000E+002	4.455342555895681E+004	5.0120622E+005	9.5017328E+002	1.5076586E+003	1.7820953E+003	-5.7779594E+001
3.320000000000000E+002	4.455385955761868E+004	3.9810347E+005	1.1268920E+003	1.6925997E+003	2.0334156E+003	-5.6345284E+001
3.320000000000000E+002	4.455429353774711E+004	3.1622997E+005	1.2829576E+003	1.9155927E+003	2.3055315E+003	-5.6188019E+001
3.320000000000000E+002	4.455472855763580E+004	2.5118766E+005	1.6398644E+003	2.2229055E+003	2.7623293E+003	-5.3583355E+001
3.320000000000000E+002	4.455516255568410E+004	1.9954350E+005	1.7836317E+003	2.4139473E+003	3.0014136E+003	-5.3539825E+001
3.320000000000000E+002	4.455559753914602E+004	1.5848613E+005	1.9247952E+003	2.7259814E+003	3.3370364E+003	-5.4774372E+001
3.320000000000000E+002	4.455603153596789E+004	1.2590930E+005	2.6843181E+003	2.8297800E+003	3.9004126E+003	-4.6511112E+001
3.320000000000000E+002	4.455646555014967E+004	1.0000371E+005	2.8866064E+003	3.3338928E+003	4.4099136E+003	-4.9112785E+001
3.320000000000000E+002	4.455690053454507E+004	7.9433273E+004	3.4566016E+003	3.3169895E+003	4.7906694E+003	-4.3819229E+001
3.320000000000000E+002	4.455764655676926E+004	6.3093824E+004	3.8799597E+003	3.8809114E+003	5.4877646E+003	-4.5007027E+001
3.320000000000000E+002	4.455808054908435E+004	5.0122477E+004	4.3546440E+003	4.1989063E+003	6.0492759E+003	-4.3956909E+001
3.320000000000000E+002	4.455851454425277E+004	3.9814059E+004	4.8772861E+003	4.5428071E+003	6.6652095E+003	-4.2966454E+001
3.320000000000000E+002	4.455894854832796E+004	3.1621139E+004	5.5136108E+003	5.0301699E+003	7.4634116E+003	-4.2374779E+001
3.320000000000000E+002	4.455938254072302E+004	2.5116910E+004	6.2755044E+003	5.6426074E+003	8.4392520E+003	-4.1960232E+001
3.320000000000000E+002	4.455981655439828E+004	1.9948785E+004	7.0097515E+003	5.9895542E+003	9.2201611E+003	-4.0512573E+001
3.320000000000000E+002	4.456011054961302E+004	1.5847683E+004	7.7607246E+003	6.7433110E+003	1.0281104E+004	-4.0987450E+001
3.320000000000000E+002	4.456054555494152E+004	1.2590930E+004	8.4771855E+003	7.2966753E+003	1.1184996E+004	-4.0719982E+001
3.320000000000000E+002	4.456083954322297E+004	1.0002226E+004	9.5207275E+003	8.0755513E+003	1.2484342E+004	-4.0304855E+001
3.320000000000000E+002	4.456117505385325E+004	7.9439990E+003	1.0224106E+004	8.4401680E+003	1.3257782E+004	-3.9540230E+001
3.320000000000000E+002	4.456157161752658E+004	6.3077339E+003	1.1575480E+004	1.0943699E+004	1.5929729E+004	-4.3392975E+001
3.320000000000000E+002	4.456204072680348E+004	5.0116040E+003	1.2967166E+004	1.1294252E+004	1.7196148E+004	-4.1055489E+001
3.320000000000000E+002	4.456301774434606E+004	3.9812744E+003	-7.3338037E+003	6.1466685E+003	9.5690234E+003	-1.4003267E+002
3.320000000000000E+002	4.456348476668945E+004	3.1610117E+003	1.6035111E+004	1.3602237E+004	2.1027260E+004	-4.0307220E+001
3.320000000000000E+002	4.456395173321955E+004	2.5108032E+003	1.5980326E+004	1.8139984E+004	2.4174984E+004	-4.8621727E+001
3.320000000000000E+002	4.456441873550974E+004	1.9956388E+003	1.8425342E+004	1.7694471E+004	2.5545793E+004	-4.3840797E+001
3.320000000000000E+002	4.456488573417324E+004	1.5855074E+003	2.0846986E+004	1.8692225E+004	2.7999930E+004	-4.1880646E+001
