time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
2.171865033055859E+003	8.000000000000000E+000	4.6415716E+005	5.3208393E+001	-4.5578227E+000	5.3403248E+001	4.8959961E+000
2.172299041316466E+003	8.000000000000000E+000	3.1622997E+005	5.3125645E+001	-1.4383214E+000	5.3145111E+001	1.5508447E+000
2.172734042563796E+003	8.000000000000000E+000	2.1544686E+005	5.3328472E+001	1.3547932E+000	5.3345680E+001	-1.4552683E+000
2.173168030451081E+003	8.000000000000000E+000	1.4677664E+005	5.3769691E+001	4.0489078E+000	5.3921921E+001	-4.3062987E+000
2.173602033831674E+003	8.000000000000000E+000	1.0000371E+005	5.4568619E+001	6.9185114E+000	5.5005455E+001	-7.2257237E+000
2.174036033478944E+003	8.000000000000000E+000	6.8132047E+004	5.5540913E+001	1.0265844E+001	5.6481682E+001	-1.0472017E+001
2.174471026406303E+003	8.000000000000000E+000	4.6420355E+004	5.6649136E+001	1.4386436E+001	5.8447361E+001	-1.4249418E+001
2.174906045200274E+003	8.000000000000000E+000	3.1621139E+004	5.7934208E+001	1.9928530E+001	6.1265968E+001	-1.8982475E+001
2.175340041567542E+003	8.000000000000000E+000	2.1544684E+004	5.9469433E+001	2.7656404E+001	6.5585747E+001	-2.4940899E+001
2.175774042414821E+003	8.000000000000000E+000	1.4678594E+004	6.1292362E+001	3.8566135E+001	7.2416161E+001	-3.2178761E+001
2.176068030722119E+003	8.000000000000000E+000	1.0002226E+004	6.3550663E+001	5.4237366E+001	8.3548660E+001	-4.0479126E+001
2.176445042100066E+003	8.000000000000000E+000	6.8110674E+003	6.6637726E+001	7.6645340E+001	1.0156326E+002	-4.8995338E+001
2.176915220175768E+003	8.000000000000000E+000	4.6414854E+003	7.0786232E+001	1.0858036E+002	1.2961630E+002	-5.6898674E+001
2.177382245744622E+003	8.000000000000000E+000	3.1610117E+003	7.7210457E+001	1.5401909E+002	1.7228851E+002	-6.3375187E+001
2.177849224140125E+003	8.000000000000000E+000	2.1556899E+003	8.6222633E+001	2.1882695E+002	2.3520114E+002	-6.8494469E+001
2.178317488509027E+003	8.000000000000000E+000	1.4685898E+003	9.8325699E+001	3.1134885E+002	3.2650583E+002	-7.2473595E+001
2.179038225396609E+003	8.000000000000000E+000	1.0003202E+003	1.1611900E+002	4.4199484E+002	4.5699350E+002	-7.5280128E+001
2.480905823186535E+003	9.000000000000000E+000	1.0000186E+006	5.7210335E+001	-1.0494699E+001	5.8164948E+001	1.0394805E+001
2.481339832833823E+003	9.000000000000000E+000	6.8129269E+005	5.3001175E+001	-7.8942466E+000	5.3585854E+001	8.4716253E+000
2.481773817441106E+003	9.000000000000000E+000	4.6415716E+005	5.2715878E+001	-4.5674701E+000	5.2913376E+001	4.9519205E+000
2.482207836555055E+003	9.000000000000000E+000	3.1622997E+005	5.2678112E+001	-1.4466364E+000	5.2697971E+001	1.5730506E+000
2.482641824549035E+003	9.000000000000000E+000	2.1544686E+005	5.2890633E+001	1.3697735E+000	5.2908367E+001	-1.4835273E+000
2.483076837503031E+003	9.000000000000000E+000	1.4677664E+005	5.3332386E+001	4.0829062E+000	5.3488441E+001	-4.3777881E+000
2.483510842376942E+003	9.000000000000000E+000	1.0000371E+005	5.4100163E+001	6.8837729E+000	5.4536354E+001	-7.2514205E+000
2.483944839624251E+003	9.000000000000000E+000	6.8132047E+004	5.5068024E+001	1.0192619E+001	5.6003365E+001	-1.0486283E+001
2.484378837564873E+003	9.000000000000000E+000	4.6420355E+004	5.6177937E+001	1.4320703E+001	5.7974503E+001	-1.4301079E+001
2.484812820865453E+003	9.000000000000000E+000	3.1621139E+004	5.7450142E+001	1.9943052E+001	6.0813190E+001	-1.9143763E+001
2.485247819579468E+003	9.000000000000000E+000	2.1544684E+004	5.8988464E+001	2.7607738E+001	6.5129303E+001	-2.5080502E+001
2.485681840720092E+003	9.000000000000000E+000	1.4678594E+004	6.0734924E+001	3.8461521E+001	7.1888939E+001	-3.2344799E+001
2.485976834467408E+003	9.000000000000000E+000	1.0002226E+004	6.3087814E+001	5.4110012E+001	8.3114174E+001	-4.0619480E+001
2.486353839338670E+003	9.000000000000000E+000	6.8110674E+003	6.6127419E+001	7.6485886E+001	1.0110849E+002	-4.9154282E+001
2.486824014081045E+003	9.000000000000000E+000	4.6414854E+003	7.0293625E+001	1.0824086E+002	1.2906308E+002	-5.6999557E+001
2.487291057383227E+003	9.000000000000000E+000	3.1610117E+003	7.6686996E+001	1.5378613E+002	1.7184607E+002	-6.3496403E+001
2.487758013032078E+003	9.000000000000000E+000	2.1556899E+003	8.5669998E+001	2.1853317E+002	2.3472557E+002	-6.8593681E+001
