time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
1.818501884843304E+004	6.400000000000000E+001	2.1544686E+005	1.8856381E+002	9.8652048E+000	1.8882170E+002	-2.9948468E+000
1.818545384517370E+004	6.400000000000000E+001	1.4677664E+005	1.8931711E+002	1.2568942E+001	1.8973389E+002	-3.7983468E+000
1.818588785583433E+004	6.400000000000000E+001	1.0000371E+005	1.9119759E+002	1.6123291E+001	1.9187621E+002	-4.8202286E+000
1.818632185038831E+004	6.400000000000000E+001	6.8132047E+004	1.9442793E+002	2.0396069E+001	1.9549481E+002	-5.9885945E+000
1.818675583792885E+004	6.400000000000000E+001	4.6420355E+004	1.9795763E+002	2.5077339E+001	1.9953970E+002	-7.2197919E+000
1.818719083874952E+004	6.400000000000000E+001	3.1621139E+004	2.0172594E+002	3.0957294E+001	2.0408749E+002	-8.7246675E+000
1.818762485690357E+004	6.400000000000000E+001	2.1544684E+004	2.0699185E+002	3.9009132E+001	2.1063556E+002	-1.0672634E+001
1.818791884358414E+004	6.400000000000000E+001	1.4678594E+004	2.1269516E+002	4.9550743E+001	2.1839072E+002	-1.3114061E+001
1.818835286128474E+004	6.400000000000000E+001	1.0002226E+004	2.2109422E+002	6.4206184E+001	2.3022835E+002	-1.6193398E+001
1.818872987647599E+004	6.400000000000000E+001	6.8110674E+003	2.2999440E+002	8.3111099E+001	2.4455035E+002	-1.9867901E+001
1.818920007820503E+004	6.400000000000000E+001	4.6414854E+003	2.4060164E+002	1.0710870E+002	2.6336557E+002	-2.3997206E+001
1.818966705401393E+004	6.400000000000000E+001	3.1610117E+003	2.5259529E+002	1.4067961E+002	2.8912823E+002	-2.9115044E+001
1.819013406080939E+004	6.400000000000000E+001	2.1556899E+003	2.6504343E+002	1.8770195E+002	3.2477692E+002	-3.5305866E+001
1.819085631708370E+004	6.400000000000000E+001	1.4685898E+003	2.8059137E+002	2.5486000E+002	3.7905823E+002	-4.2248741E+001
1.819132206486582E+004	6.400000000000000E+001	1.0003202E+003	2.9560379E+002	3.5174133E+002	4.5946008E+002	-4.9956268E+001
1.849274664794130E+004	6.500000000000000E+001	1.0000186E+006	2.2486140E+002	2.7498144E+001	2.2653653E+002	-6.9720435E+000
1.849318164673529E+004	6.500000000000000E+001	6.8129269E+005	2.0477296E+002	1.4221788E+001	2.0526624E+002	-3.9728978E+000
1.849361563576921E+004	6.500000000000000E+001	4.6415716E+005	1.9754726E+002	9.5715961E+000	1.9777901E+002	-2.7739363E+000
1.849404963890981E+004	6.500000000000000E+001	3.1622997E+005	1.9428474E+002	8.5312128E+000	1.9447195E+002	-2.5142925E+000
1.849448364810378E+004	6.500000000000000E+001	2.1544686E+005	1.9349680E+002	1.0255206E+001	1.9376837E+002	-3.0338011E+000
1.849491765655112E+004	6.500000000000000E+001	1.4677664E+005	1.9389154E+002	1.2668317E+001	1.9430496E+002	-3.7382283E+000
1.849535165158502E+004	6.500000000000000E+001	1.0000371E+005	1.9596941E+002	1.6229420E+001	1.9664029E+002	-4.7342091E+000
1.849578664992563E+004	6.500000000000000E+001	6.8132047E+004	1.9910715E+002	2.0441217E+001	2.0015369E+002	-5.8617010E+000
1.849622065327963E+004	6.500000000000000E+001	4.6420355E+004	2.0240833E+002	2.4707546E+001	2.0391075E+002	-6.9595408E+000
1.849665465895354E+004	6.500000000000000E+001	3.1621139E+004	2.0680211E+002	3.0950666E+001	2.0910538E+002	-8.5118923E+000
1.849708865788084E+004	6.500000000000000E+001	2.1544684E+004	2.1158014E+002	3.9206886E+001	2.1518210E+002	-1.0498122E+001
1.849738364541484E+004	6.500000000000000E+001	1.4678594E+004	2.1776280E+002	4.9725281E+001	2.2336795E+002	-1.2862730E+001
1.849781866074220E+004	6.500000000000000E+001	1.0002226E+004	2.2533498E+002	6.3965572E+001	2.3423801E+002	-1.5847591E+001
1.849819667497347E+004	6.500000000000000E+001	6.8110674E+003	2.3452736E+002	8.2520439E+001	2.4862161E+002	-1.9384853E+001
1.849866684254253E+004	6.500000000000000E+001	4.6414854E+003	2.4598572E+002	1.0702880E+002	2.6826132E+002	-2.3513939E+001
1.849913384517806E+004	6.500000000000000E+001	3.1610117E+003	2.5726373E+002	1.4017255E+002	2.9297266E+002	-2.8584167E+001
1.849960185056026E+004	6.500000000000000E+001	2.1556899E+003	2.7034964E+002	1.8692509E+002	3.2867905E+002	-3.4660751E+001
1.850032413112788E+004	6.500000000000000E+001	1.4685898E+003	2.8239505E+002	2.5354549E+002	3.7951584E+002	-4.1918755E+001
1.850078986213671E+004	6.500000000000000E+001	1.0003202E+003	3.0064493E+002	3.5152798E+002	4.6255734E+002	-4.9461224E+001
1.880221345073212E+004	6.600000000000000E+001	1.0000186E+006	2.2654164E+002	2.9382555E+001	2.2843916E+002	-7.3900342E+000
1.880264743976604E+004	6.600000000000000E+001	6.8129269E+005	2.0402167E+002	1.3958704E+001	2.0449863E+002	-3.9139490E+000
1.880308143696003E+004	6.600000000000000E+001	4.6415716E+005	1.9676614E+002	9.7686825E+000	1.9700848E+002	-2.8421817E+000
1.880351643236732E+004	6.600000000000000E+001	3.1622997E+005	1.9380183E+002	8.5431232E+000	1.9399004E+002	-2.5240641E+000
1.880395043228124E+004	6.600000000000000E+001	2.1544686E+005	1.9282848E+002	9.9902468E+000	1.9308710E+002	-2.9657843E+000
1.880438445091527E+004	6.600000000000000E+001	1.4677664E+005	1.9357700E+002	1.2850220E+001	1.9400305E+002	-3.7978930E+000
1.880481845050916E+004	6.600000000000000E+001	1.0000371E+005	1.9564093E+002	1.6366564E+001	1.9632433E+002	-4.7820082E+000
1.880525244284980E+004	6.600000000000000E+001	6.8132047E+004	1.9845541E+002	2.0346033E+001	1.9949565E+002	-5.8536224E+000
1.880568743284378E+004	6.600000000000000E+001	4.6420355E+004	2.0195218E+002	2.4917021E+001	2.0348352E+002	-7.0336518E+000
1.880612245321111E+004	6.600000000000000E+001	3.1621139E+004	2.0611850E+002	3.1250549E+001	2.0847406E+002	-8.6212120E+000
1.880655643341842E+004	6.600000000000000E+001	2.1544684E+004	2.1152606E+002	3.8716908E+001	2.1504016E+002	-1.0372381E+001
1.880685144703242E+004	6.600000000000000E+001	1.4678594E+004	2.1711940E+002	4.9681847E+001	2.2273105E+002	-1.2888682E+001
1.880728643995977E+004	6.600000000000000E+001	1.0002226E+004	2.2478516E+002	6.3812435E+001	2.3366727E+002	-1.5848285E+001
1.880766344651103E+004	6.600000000000000E+001	6.8110674E+003	2.3435973E+002	8.2423050E+001	2.4843115E+002	-1.9376499E+001
1.880813365317334E+004	6.600000000000000E+001	4.6414854E+003	2.4497519E+002	1.0698706E+002	2.6731830E+002	-2.3592150E+001
1.880860062738217E+004	6.600000000000000E+001	3.1610117E+003	2.5705814E+002	1.4023602E+002	2.9282251E+002	-2.8614326E+001
1.880906763431104E+004	6.600000000000000E+001	2.1556899E+003	2.6933337E+002	1.8612764E+002	3.2738962E+002	-3.4647106E+001
1.880978992399864E+004	6.600000000000000E+001	1.4685898E+003	2.8295850E+002	2.5392168E+002	3.8018643E+002	-4.1904213E+001
1.881025565258080E+004	6.600000000000000E+001	1.0003202E+003	2.9991974E+002	3.5049802E+002	4.6130325E+002	-4.9446529E+001
1.911167923653626E+004	6.700000000000000E+001	1.0000186E+006	2.2834505E+002	2.8068304E+001	2.3006366E+002	-7.0076771E+000
1.911211422975687E+004	6.700000000000000E+001	6.8129269E+005	2.0498805E+002	1.4948575E+001	2.0553238E+002	-4.1708617E+000
1.911254924367089E+004	6.700000000000000E+001	4.6415716E+005	1.9840703E+002	9.6993399E+000	1.9864397E+002	-2.7987375E+000
1.911298322979815E+004	6.700000000000000E+001	3.1622997E+005	1.9544666E+002	8.7934446E+000	1.9564436E+002	-2.5760877E+000
1.911341722947208E+004	6.700000000000000E+001	2.1544686E+005	1.9426349E+002	1.0485496E+001	1.9454626E+002	-3.0895779E+000
1.911385123767937E+004	6.700000000000000E+001	1.4677664E+005	1.9500764E+002	1.3135670E+001	1.9544955E+002	-3.8536088E+000
1.911428523423331E+004	6.700000000000000E+001	1.0000371E+005	1.9709076E+002	1.6158344E+001	1.9775201E+002	-4.6868715E+000
1.911471925414726E+004	6.700000000000000E+001	6.8132047E+004	1.9975374E+002	2.0128750E+001	2.0076534E+002	-5.7541475E+000
1.911515323619451E+004	6.700000000000000E+001	4.6420355E+004	2.0330531E+002	2.5149044E+001	2.0485489E+002	-7.0517154E+000
1.911558723162848E+004	6.700000000000000E+001	3.1621139E+004	2.0771338E+002	3.1333609E+001	2.1006343E+002	-8.5784016E+000
1.911602123460919E+004	6.700000000000000E+001	2.1544684E+004	2.1294632E+002	3.9120007E+001	2.1650984E+002	-1.0409642E+001
1.911631525310309E+004	6.700000000000000E+001	1.4678594E+004	2.1883997E+002	4.9411938E+001	2.2434900E+002	-1.2723474E+001
1.911674924392370E+004	6.700000000000000E+001	1.0002226E+004	2.2662799E+002	6.3470078E+001	2.3534804E+002	-1.5645585E+001
1.911712726418162E+004	6.700000000000000E+001	6.8110674E+003	2.3573602E+002	8.1891869E+001	2.4955510E+002	-1.9156614E+001
1.911759743420403E+004	6.700000000000000E+001	4.6414854E+003	2.4666908E+002	1.0573828E+002	2.6837701E+002	-2.3203094E+001
1.911806446059953E+004	6.700000000000000E+001	3.1610117E+003	2.5838892E+002	1.3895105E+002	2.9338068E+002	-2.8269558E+001
1.911853143694172E+004	6.700000000000000E+001	2.1556899E+003	2.7130368E+002	1.8661403E+002	3.2928784E+002	-3.4521820E+001
1.911925372414934E+004	6.700000000000000E+001	1.4685898E+003	2.8333011E+002	2.5430133E+002	3.8071658E+002	-4.1909382E+001
1.911971945990482E+004	6.700000000000000E+001	1.0003202E+003	3.0070670E+002	3.4933121E+002	4.6093036E+002	-4.9277905E+001
1.935148804377031E+004	6.800000000000000E+001	1.0000186E+006	2.2903862E+002	2.9488403E+001	2.3092911E+002	-7.3363934E+000
1.935192204155092E+004	6.800000000000000E+001	6.8129269E+005	2.0706490E+002	1.5003573E+001	2.0760776E+002	-4.1443129E+000
1.935235704906494E+004	6.800000000000000E+001	4.6415716E+005	1.9934930E+002	9.8820534E+000	1.9959409E+002	-2.8379173E+000
1.935279104167217E+004	6.800000000000000E+001	3.1622997E+005	1.9679460E+002	9.0605354E+000	1.9700307E+002	-2.6360688E+000
1.935322504214611E+004	6.800000000000000E+001	2.1544686E+005	1.9552536E+002	1.0547200E+001	1.9580963E+002	-3.0877066E+000
1.935365904312674E+004	6.800000000000000E+001	1.4677664E+005	1.9604291E+002	1.3270000E+001	1.9649152E+002	-3.8724022E+000
1.935409305149410E+004	6.800000000000000E+001	1.0000371E+005	1.9826660E+002	1.6342722E+001	1.9893901E+002	-4.7121243E+000
1.935452803940803E+004	6.800000000000000E+001	6.8132047E+004	2.0125879E+002	2.0398512E+001	2.0228989E+002	-5.7874293E+000
1.935496203241532E+004	6.800000000000000E+001	4.6420355E+004	2.0474557E+002	2.5031765E+001	2.0627007E+002	-6.9702711E+000
1.935539604952931E+004	6.800000000000000E+001	3.1621139E+004	2.0949490E+002	3.0849125E+001	2.1175406E+002	-8.3768749E+000
1.935583104936325E+004	6.800000000000000E+001	2.1544684E+004	2.1418272E+002	3.9106014E+001	2.1772350E+002	-1.0347231E+001
1.935612504593720E+004	6.800000000000000E+001	1.4678594E+004	2.2053345E+002	4.9668858E+001	2.2605751E+002	-1.2692458E+001
1.935655904315779E+004	6.800000000000000E+001	1.0002226E+004	2.2725372E+002	6.3392197E+001	2.3592970E+002	-1.5586390E+001
1.935693706437584E+004	6.800000000000000E+001	6.8110674E+003	2.3758237E+002	8.2292305E+001	2.5143071E+002	-1.9104744E+001
1.935740722634480E+004	6.800000000000000E+001	4.6414854E+003	2.4744632E+002	1.0628515E+002	2.6930692E+002	-2.3244883E+001
1.935787423055369E+004	6.800000000000000E+001	3.1610117E+003	2.5975763E+002	1.3929411E+002	2.9474884E+002	-2.8202278E+001
1.935834124281583E+004	6.800000000000000E+001	2.1556899E+003	2.7170380E+002	1.8611800E+002	3.2933701E+002	-3.4411270E+001
1.935906350026350E+004	6.800000000000000E+001	1.4685898E+003	2.8552637E+002	2.5389967E+002	3.8208682E+002	-4.1644577E+001
1.935952922857894E+004	6.800000000000000E+001	1.0003202E+003	3.0356689E+002	3.5101160E+002	4.6407111E+002	-4.9145622E+001
1.966095382298774E+004	6.900000000000000E+001	1.0000186E+006	2.2983037E+002	3.0091032E+001	2.3179187E+002	-7.4591436E+000
1.966138784490165E+004	6.900000000000000E+001	6.8129269E+005	2.0674704E+002	1.4352481E+001	2.0724461E+002	-3.9711301E+000
1.966182183900231E+004	6.900000000000000E+001	4.6415716E+005	1.9921909E+002	9.8066654E+000	1.9946031E+002	-2.8181403E+000
1.966225584678288E+004	6.900000000000000E+001	3.1622997E+005	1.9603986E+002	9.0722427E+000	1.9624966E+002	-2.6496174E+000
1.966269083941693E+004	6.900000000000000E+001	2.1544686E+005	1.9543967E+002	1.0163597E+001	1.9570377E+002	-2.9769139E+000
1.966312582986424E+004	6.900000000000000E+001	1.4677664E+005	1.9630722E+002	1.3088702E+001	1.9674307E+002	-3.8145266E+000
1.966356084111158E+004	6.900000000000000E+001	1.0000371E+005	1.9793321E+002	1.6343050E+001	1.9860678E+002	-4.7201200E+000
1.966399482603883E+004	6.900000000000000E+001	6.8132047E+004	2.0106961E+002	2.0157190E+001	2.0207747E+002	-5.7247639E+000
1.966442882771278E+004	6.900000000000000E+001	4.6420355E+004	2.0480841E+002	2.4814806E+001	2.0630623E+002	-6.9083443E+000
1.966486282568006E+004	6.900000000000000E+001	3.1621139E+004	2.0913283E+002	3.1099392E+001	2.1143253E+002	-8.4582653E+000
1.966529784122074E+004	6.900000000000000E+001	2.1544684E+004	2.1413626E+002	3.9041687E+001	2.1766624E+002	-1.0332770E+001
1.966559183560801E+004	6.900000000000000E+001	1.4678594E+004	2.2003613E+002	4.9765190E+001	2.2559360E+002	-1.2744080E+001
1.966602582917531E+004	6.900000000000000E+001	1.0002226E+004	2.2798390E+002	6.3525913E+001	2.3666898E+002	-1.5570075E+001
1.966640285753988E+004	6.900000000000000E+001	6.8110674E+003	2.3693663E+002	8.1856224E+001	2.5067790E+002	-1.9058868E+001
1.966687302918893E+004	6.900000000000000E+001	4.6414854E+003	2.4782385E+002	1.0582034E+002	2.6947098E+002	-2.3122393E+001
1.966734003699778E+004	6.900000000000000E+001	3.1610117E+003	2.5929791E+002	1.3908986E+002	2.9424716E+002	-2.8209530E+001
1.966780702523328E+004	6.900000000000000E+001	2.1556899E+003	2.7144748E+002	1.8521964E+002	3.2861838E+002	-3.4307304E+001
1.966853030198766E+004	6.900000000000000E+001	1.4685898E+003	2.8535406E+002	2.5318274E+002	3.8148190E+002	-4.1581303E+001
1.966899603414310E+004	6.900000000000000E+001	1.0003202E+003	3.0183487E+002	3.4928403E+002	4.6163147E+002	-4.9167965E+001
1.997042062668520E+004	7.000000000000000E+001	1.0000186E+006	2.2680116E+002	3.0087120E+001	2.2878812E+002	-7.5566549E+000
1.997085464497248E+004	7.000000000000000E+001	6.8129269E+005	2.0490356E+002	1.4472152E+001	2.0541400E+002	-4.0400400E+000
1.997128964411316E+004	7.000000000000000E+001	4.6415716E+005	1.9764104E+002	9.7368050E+000	1.9788074E+002	-2.8204019E+000
1.997172364128043E+004	7.000000000000000E+001	3.1622997E+005	1.9506583E+002	9.2919130E+000	1.9528700E+002	-2.7272091E+000
1.997215864364780E+004	7.000000000000000E+001	2.1544686E+005	1.9417459E+002	1.0677819E+001	1.9446796E+002	-3.1475713E+000
1.997259264140174E+004	7.000000000000000E+001	1.4677664E+005	1.9465845E+002	1.3428613E+001	1.9512109E+002	-3.9463263E+000
1.997302763328905E+004	7.000000000000000E+001	1.0000371E+005	1.9689110E+002	1.6503723E+001	1.9758157E+002	-4.7914219E+000
1.997346162861632E+004	7.000000000000000E+001	6.8132047E+004	1.9936688E+002	2.0624701E+001	2.0043086E+002	-5.9062953E+000
1.997389563722361E+004	7.000000000000000E+001	4.6420355E+004	2.0332062E+002	2.5249910E+001	2.0488248E+002	-7.0791836E+000
1.997432963409764E+004	7.000000000000000E+001	3.1621139E+004	2.0790033E+002	3.1875307E+001	2.1032970E+002	-8.7167177E+000
1.997476363878482E+004	7.000000000000000E+001	2.1544684E+004	2.1347026E+002	3.9931671E+001	2.1717294E+002	-1.0595280E+001
1.997505862639885E+004	7.000000000000000E+001	1.4678594E+004	2.1928366E+002	5.0275566E+001	2.2497324E+002	-1.2913134E+001
1.997549264284613E+004	7.000000000000000E+001	1.0002226E+004	2.2702316E+002	6.4435112E+001	2.3599025E+002	-1.5845328E+001
1.997586963561072E+004	7.000000000000000E+001	6.8110674E+003	2.3688666E+002	8.2362030E+001	2.5079631E+002	-1.9171816E+001
1.997633984056642E+004	7.000000000000000E+001	4.6414854E+003	2.4767438E+002	1.0687718E+002	2.6975049E+002	-2.3341307E+001
1.997680684760194E+004	7.000000000000000E+001	3.1610117E+003	2.5999448E+002	1.3992816E+002	2.9525754E+002	-2.8288988E+001
1.997727484850417E+004	7.000000000000000E+001	2.1556899E+003	2.7241891E+002	1.8578120E+002	3.2973737E+002	-3.4292767E+001
1.997799710445851E+004	7.000000000000000E+001	1.4685898E+003	2.8683710E+002	2.5548041E+002	3.8411685E+002	-4.1690853E+001
1.997846285946725E+004	7.000000000000000E+001	1.0003202E+003	3.0292075E+002	3.4997430E+002	4.6286389E+002	-4.9122131E+001
2.027988641923608E+004	7.100000000000000E+001	1.0000186E+006	2.2909277E+002	2.8729982E+001	2.3088722E+002	-7.1480117E+000
2.028032043797662E+004	7.100000000000000E+001	6.8129269E+005	2.0613281E+002	1.4992244E+001	2.0667729E+002	-4.1598539E+000
2.028075442466390E+004	7.100000000000000E+001	4.6415716E+005	1.9934604E+002	9.8278294E+000	1.9958815E+002	-2.8224165E+000
2.028118943740457E+004	7.100000000000000E+001	3.1622997E+005	1.9643567E+002	8.9952650E+000	1.9664153E+002	-2.6218808E+000
2.028162343851849E+004	7.100000000000000E+001	2.1544686E+005	1.9521909E+002	1.0827750E+001	1.9551913E+002	-3.1746352E+000
2.028205842931254E+004	7.100000000000000E+001	1.4677664E+005	1.9571774E+002	1.3362881E+001	1.9617340E+002	-3.9058812E+000
2.028249242373311E+004	7.100000000000000E+001	1.0000371E+005	1.9803831E+002	1.6513468E+001	1.9872562E+002	-4.7665939E+000
2.028292742652714E+004	7.100000000000000E+001	6.8132047E+004	2.0114413E+002	2.1089592E+001	2.0224672E+002	-5.9854879E+000
2.028336142121436E+004	7.100000000000000E+001	4.6420355E+004	2.0508521E+002	2.5271744E+001	2.0663640E+002	-7.0248923E+000
2.028379543744831E+004	7.100000000000000E+001	3.1621139E+004	2.0911281E+002	3.1827785E+001	2.1152110E+002	-8.6542215E+000
2.028423043242900E+004	7.100000000000000E+001	2.1544684E+004	2.1481499E+002	3.9409172E+001	2.1840001E+002	-1.0395676E+001
2.028452442790964E+004	7.100000000000000E+001	1.4678594E+004	2.2066592E+002	4.9987377E+001	2.2625691E+002	-1.2763776E+001
2.028495842673024E+004	7.100000000000000E+001	1.0002226E+004	2.2840877E+002	6.4068878E+001	2.3722433E+002	-1.5668859E+001
2.028533543994813E+004	7.100000000000000E+001	6.8110674E+003	2.3796930E+002	8.2200951E+001	2.5176653E+002	-1.9056278E+001
2.028580561845051E+004	7.100000000000000E+001	4.6414854E+003	2.4862825E+002	1.0621915E+002	2.7036737E+002	-2.3133179E+001
2.028627264908602E+004	7.100000000000000E+001	3.1610117E+003	2.6099411E+002	1.3962717E+002	2.9599606E+002	-2.8145983E+001
2.028673962572159E+004	7.100000000000000E+001	2.1556899E+003	2.7275162E+002	1.8525626E+002	3.2971704E+002	-3.4184830E+001
2.028746286423589E+004	7.100000000000000E+001	1.4685898E+003	2.8783759E+002	2.5196620E+002	3.8254077E+002	-4.1198135E+001
2.028792864292470E+004	7.100000000000000E+001	1.0003202E+003	3.0300150E+002	3.4879114E+002	4.6202289E+002	-4.9018532E+001
2.058944721357798E+004	7.200000000000000E+001	1.0000186E+006	6.9758026E+002	3.2578192E+002	7.6990393E+002	-2.5033381E+001
2.058988221586531E+004	7.200000000000000E+001	6.8129269E+005	7.1787415E+002	2.4017949E+002	7.5698712E+002	-1.8498718E+001
2.059031623423263E+004	7.200000000000000E+001	4.6415716E+005	7.5862445E+002	1.8824347E+002	7.8163080E+002	-1.3935784E+001
2.059075122057321E+004	7.200000000000000E+001	3.1622997E+005	7.8822742E+002	1.5283847E+002	8.0290851E+002	-1.0973562E+001
2.059118523678056E+004	7.200000000000000E+001	2.1544686E+005	8.2251038E+002	1.1874164E+002	8.3103723E+002	-8.2147455E+000
2.059161922949448E+004	7.200000000000000E+001	1.4677664E+005	8.4817657E+002	9.8429298E+001	8.5386871E+002	-6.6194587E+000
2.059205322655506E+004	7.200000000000000E+001	1.0000371E+005	8.6034247E+002	7.3284462E+001	8.6345801E+002	-4.8687348E+000
2.059248721396236E+004	7.200000000000000E+001	6.8132047E+004	8.8233551E+002	5.9760418E+001	8.8435699E+002	-3.8747146E+000
2.059292122387630E+004	7.200000000000000E+001	4.6420355E+004	8.8200922E+002	5.2332626E+001	8.8356036E+002	-3.3955739E+000
2.059335521504364E+004	7.200000000000000E+001	3.1621139E+004	9.0173108E+002	4.3479900E+001	9.0277875E+002	-2.7605643E+000
2.059378921690420E+004	7.200000000000000E+001	2.1544684E+004	9.0353687E+002	4.9380440E+001	9.0488525E+002	-3.1282387E+000
2.059422322956478E+004	7.200000000000000E+001	1.4678594E+004	9.6078296E+002	5.7397999E+001	9.6249591E+002	-3.4188359E+000
2.059451722397876E+004	7.200000000000000E+001	1.0002226E+004	1.3363103E+003	6.0753479E+001	1.3376907E+003	-2.6030798E+000
2.059507024091168E+004	7.200000000000000E+001	6.8110674E+003	1.6689398E+003	7.1910896E+001	1.6704883E+003	-2.4672215E+000
2.059554042306740E+004	7.200000000000000E+001	4.6414854E+003	2.6043491E+003	2.0444931E+002	2.6123618E+003	-4.4886866E+000
2.059651742484716E+004	7.200000000000000E+001	3.1610117E+003	1.1413229E+005	3.3859272E+005	3.5731109E+005	-7.1372154E+001
2.059698443033600E+004	7.200000000000000E+001	2.1556899E+003	2.1073253E+005	4.2191150E+005	4.7161163E+005	-6.3459206E+001
2.059745269897155E+004	7.200000000000000E+001	1.4685898E+003	3.7134638E+005	5.7630250E+005	6.8558200E+005	-5.7203880E+001
2.059791842798036E+004	7.200000000000000E+001	1.0003202E+003	7.2717613E+005	7.9905325E+005	1.0804033E+006	-4.7696327E+001
2.089943802914047E+004	7.300000000000000E+001	1.0000186E+006	-5.3320508E+002	2.1288721E+003	2.1946306E+003	-1.0406124E+002
2.089973202403449E+004	7.300000000000000E+001	6.8129269E+005	-3.0376822E+001	2.5467380E+003	2.5469192E+003	-9.0683380E+001
2.090016602869501E+004	7.300000000000000E+001	4.6415716E+005	1.8175391E+002	3.3461189E+003	3.3510515E+003	-8.6890877E+001
2.090074002378900E+004	7.300000000000000E+001	3.1622997E+005	1.3053043E+002	4.6782061E+003	4.6800269E+003	-8.8401756E+001
2.090148501691769E+004	7.300000000000000E+001	2.1544686E+005	3.1310049E+002	5.8967563E+003	5.9050630E+003	-8.6960617E+001
2.090191903440503E+004	7.300000000000000E+001	1.4677664E+005	3.3230353E+002	8.7273145E+003	8.7336387E+003	-8.7819443E+001
2.090235302938556E+004	7.300000000000000E+001	1.0000371E+005	5.7893848E+002	1.2671392E+004	1.2684610E+004	-8.7384056E+001
2.090278802511288E+004	7.300000000000000E+001	6.8132047E+004	1.3428373E+003	1.9117096E+004	1.9164199E+004	-8.5981987E+001
2.090322301881359E+004	7.300000000000000E+001	4.6420355E+004	4.7678601E+002	2.7192852E+004	2.7197031E+004	-8.8995506E+001
2.090365701891418E+004	7.300000000000000E+001	3.1621139E+004	9.8746112E+002	3.9558066E+004	3.9570391E+004	-8.8570061E+001
2.090412202056294E+004	7.300000000000000E+001	2.1544684E+004	5.7040405E+003	6.0067832E+004	6.0338051E+004	-8.4575462E+001
2.090441602223023E+004	7.300000000000000E+001	1.4678594E+004	1.3405086E+004	8.9540164E+004	9.0538047E+004	-8.1485466E+001
2.090471001715085E+004	7.300000000000000E+001	1.0002226E+004	2.4130203E+004	1.2617082E+005	1.2845755E+005	-7.9172913E+001
2.090508704591542E+004	7.300000000000000E+001	6.8110674E+003	3.4283477E+004	1.6942233E+005	1.7285625E+005	-7.8560379E+001
2.090555724852451E+004	7.300000000000000E+001	4.6414854E+003	7.0339938E+004	2.4804800E+005	2.5782847E+005	-7.4168045E+001
2.090602420366666E+004	7.300000000000000E+001	3.1610117E+003	1.4707573E+005	2.9033506E+005	3.2546231E+005	-6.3134483E+001
2.090649123872886E+004	7.300000000000000E+001	2.1556899E+003	1.8632106E+005	4.1914638E+005	4.5869294E+005	-6.6033653E+001
2.090695946989773E+004	7.300000000000000E+001	1.4685898E+003	5.0050344E+005	4.3620488E+005	6.6391144E+005	-4.1073200E+001
2.090742724319996E+004	7.300000000000000E+001	1.0003202E+003	7.0312444E+005	5.1477913E+005	8.7142500E+005	-3.6209011E+001
2.120894683222659E+004	7.400000000000000E+001	1.0000186E+006	-5.3341327E+002	2.0694810E+003	2.1371199E+003	-1.0445351E+002
2.120924082800059E+004	7.400000000000000E+001	6.8129269E+005	-5.1919155E+001	2.5397043E+003	2.5402349E+003	-9.1171135E+001
2.120967480879452E+004	7.400000000000000E+001	4.6415716E+005	2.0578722E+002	3.3638428E+003	3.3701316E+003	-8.6499222E+001
2.121024882226175E+004	7.400000000000000E+001	3.1622997E+005	5.9615952E+001	4.6199570E+003	4.6203418E+003	-8.9260696E+001
2.121099481947056E+004	7.400000000000000E+001	2.1544686E+005	3.8744141E+002	5.9235859E+003	5.9362432E+003	-8.6257813E+001
2.121142882554454E+004	7.400000000000000E+001	1.4677664E+005	3.3501376E+002	8.6380479E+003	8.6445420E+003	-8.7778984E+001
2.121186282609846E+004	7.400000000000000E+001	1.0000371E+005	4.6602850E+002	1.3011974E+004	1.3020316E+004	-8.7948807E+001
2.121229681043903E+004	7.400000000000000E+001	6.8132047E+004	1.1382699E+003	1.8975824E+004	1.9009934E+004	-8.6567207E+001
2.121273080787301E+004	7.400000000000000E+001	4.6420355E+004	2.0797312E+003	2.7256877E+004	2.7336105E+004	-8.5636719E+001
2.121316483109363E+004	7.400000000000000E+001	3.1621139E+004	2.8678918E+003	4.2351273E+004	4.2448266E+004	-8.6126030E+001
2.121362981239572E+004	7.400000000000000E+001	2.1544684E+004	7.5702139E+003	6.0183742E+004	6.0657984E+004	-8.2830704E+001
2.121392482819641E+004	7.400000000000000E+001	1.4678594E+004	1.4332444E+004	8.7601563E+004	8.8766281E+004	-8.0708191E+001
2.121421882031701E+004	7.400000000000000E+001	1.0002226E+004	2.5490404E+004	1.2535679E+005	1.2792219E+005	-7.8506027E+001
2.121459583081491E+004	7.400000000000000E+001	6.8110674E+003	4.4351691E+004	1.7379119E+005	1.7936122E+005	-7.5683632E+001
2.121506600947730E+004	7.400000000000000E+001	4.6414854E+003	8.2207102E+004	2.5822148E+005	2.7099141E+005	-7.2340668E+001
2.121553401685954E+004	7.400000000000000E+001	3.1610117E+003	1.3485617E+005	3.2151134E+005	3.4864844E+005	-6.7244652E+001
2.121600102165504E+004	7.400000000000000E+001	2.1556899E+003	2.6505697E+005	4.0124153E+005	4.8088456E+005	-5.6551567E+001
2.121646925549064E+004	7.400000000000000E+001	1.4685898E+003	4.3045638E+005	4.6948969E+005	6.3695625E+005	-4.7483528E+001
