time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
7.537675170181901E+003	2.600000000000000E+001	4.6420355E+004	5.9127552E+001	9.9475765E+000	5.9958500E+001	-9.5499687E+000
7.538109163802525E+003	2.600000000000000E+001	3.1621139E+004	6.0838299E+001	1.3295595E+001	6.2274162E+001	-1.2327599E+001
7.538544148223184E+003	2.600000000000000E+001	2.1544684E+004	6.3346447E+001	1.7635780E+001	6.5755554E+001	-1.5557311E+001
7.538979167097190E+003	2.600000000000000E+001	1.4678594E+004	6.5423088E+001	2.5902237E+001	7.0364098E+001	-2.1599550E+001
7.539274159884546E+003	2.600000000000000E+001	1.0002226E+004	7.0646454E+001	2.9095816E+001	7.6403458E+001	-2.2384363E+001
7.539651167795761E+003	2.600000000000000E+001	6.8110674E+003	7.5928986E+001	3.6903294E+001	8.4421936E+001	-2.5920855E+001
7.540121376831492E+003	2.600000000000000E+001	4.6414854E+003	8.2274933E+001	4.6731716E+001	9.4620392E+001	-2.9596340E+001
7.540588383146991E+003	2.600000000000000E+001	3.1610117E+003	8.9264328E+001	5.9249176E+001	1.0713816E+002	-3.3574207E+001
7.541056384582553E+003	2.600000000000000E+001	2.1556899E+003	9.7028534E+001	7.6152046E+001	1.2334370E+002	-3.8126305E+001
7.541524597191456E+003	2.600000000000000E+001	1.4685898E+003	1.0632632E+002	9.9976379E+001	1.4594713E+002	-4.3237007E+001
7.541990380866919E+003	2.600000000000000E+001	1.0003202E+003	1.1715047E+002	1.3283125E+002	1.7711119E+002	-4.8589329E+001
7.843700945395947E+003	2.700000000000000E+001	1.0000186E+006	6.0327187E+001	-8.3361473E+000	6.0900417E+001	7.8674388E+000
7.844134964616533E+003	2.700000000000000E+001	6.8129269E+005	5.6381870E+001	-7.3935289E+000	5.6864571E+001	7.4707456E+000
7.844568959463824E+003	2.700000000000000E+001	4.6415716E+005	5.5722282E+001	-4.3494720E+000	5.5891777E+001	4.4632435E+000
7.845002959564416E+003	2.700000000000000E+001	3.1622997E+005	5.5379135E+001	-1.8513558E+000	5.5410072E+001	1.9147172E+000
7.845436942838394E+003	2.700000000000000E+001	2.1544686E+005	5.5412327E+001	4.7650802E-001	5.5414375E+001	-4.9269229E-001
7.845870955925639E+003	2.700000000000000E+001	1.4677664E+005	5.6760143E+001	3.1308756E+000	5.6846428E+001	-3.1572216E+000
7.846305968639645E+003	2.700000000000000E+001	1.0000371E+005	5.6609535E+001	4.8899908E+000	5.6820343E+001	-4.9370146E+000
7.846740961273637E+003	2.700000000000000E+001	6.8132047E+004	5.7580235E+001	7.2611632E+000	5.8036263E+001	-7.1873536E+000
7.847174943960941E+003	2.700000000000000E+001	4.6420355E+004	5.9071533E+001	1.0050161E+001	5.9920380E+001	-9.6555872E+000
7.847608964568208E+003	2.700000000000000E+001	3.1621139E+004	6.0546871E+001	1.3429739E+001	6.2018398E+001	-1.2506151E+001
7.848043958348891E+003	2.700000000000000E+001	2.1544684E+004	6.3281044E+001	1.7557117E+001	6.5671478E+001	-1.5506500E+001
7.848477962982812E+003	2.700000000000000E+001	1.4678594E+004	6.6513336E+001	2.2800390E+001	7.0312744E+001	-1.8921421E+001
7.848772948223486E+003	2.700000000000000E+001	1.0002226E+004	7.0689339E+001	2.9290071E+001	7.6517258E+001	-2.2506634E+001
7.849325969716447E+003	2.700000000000000E+001	6.8110674E+003	7.6165504E+001	3.7001892E+001	8.4677765E+001	-2.5910904E+001
7.849796145818837E+003	2.700000000000000E+001	4.6414854E+003	8.2529274E+001	4.6752232E+001	9.4851738E+001	-2.9531239E+001
7.850263170641003E+003	2.700000000000000E+001	3.1610117E+003	8.9311142E+001	5.9117016E+001	1.0710416E+002	-3.3501453E+001
7.850730171303192E+003	2.700000000000000E+001	2.1556899E+003	9.5530807E+001	7.5247604E+001	1.2160731E+002	-3.8226757E+001
7.851198433112062E+003	2.700000000000000E+001	1.4685898E+003	1.0690598E+002	1.0022401E+002	1.4653922E+002	-4.3152290E+001
7.851664180360880E+003	2.700000000000000E+001	1.0003202E+003	1.1523957E+002	1.3273180E+002	1.7577795E+002	-4.9035034E+001
8.153374764703214E+003	2.800000000000000E+001	1.0000186E+006	6.0631470E+001	-9.5650244E+000	6.1381306E+001	8.9649134E+000
8.153809765070560E+003	2.800000000000000E+001	6.8129269E+005	5.6424435E+001	-7.6144075E+000	5.6935894E+001	7.6855645E+000
8.154244747037883E+003	2.800000000000000E+001	4.6415716E+005	5.5720322E+001	-4.5898533E+000	5.5909042E+001	4.7089972E+000
8.154678740258503E+003	2.800000000000000E+001	3.1622997E+005	5.5410904E+001	-1.8809826E+000	5.5442822E+001	1.9442202E+000
8.155113755665836E+003	2.800000000000000E+001	2.1544686E+005	5.5533752E+001	4.9658740E-001	5.5535973E+001	-5.1232994E-001
8.155548749339825E+003	2.800000000000000E+001	1.4677664E+005	5.5217464E+001	2.2836292E+000	5.5264668E+001	-2.3682323E+000
8.155983750827145E+003	2.800000000000000E+001	1.0000371E+005	5.6614918E+001	4.8931384E+000	5.6825977E+001	-4.9397087E+000
8.156418756821135E+003	2.800000000000000E+001	6.8132047E+004	5.7685314E+001	7.2425604E+000	5.8138199E+001	-7.1562076E+000
8.156852755801752E+003	2.800000000000000E+001	4.6420355E+004	5.9066250E+001	1.0089925E+001	5.9921852E+001	-9.6939163E+000
8.157287746729096E+003	2.800000000000000E+001	3.1621139E+004	6.0896770E+001	1.3700298E+001	6.2418865E+001	-1.2679063E+001
8.157721763496345E+003	2.800000000000000E+001	2.1544684E+004	6.3314156E+001	1.7643684E+001	6.5726570E+001	-1.5571500E+001
8.158155756823660E+003	2.800000000000000E+001	1.4678594E+004	6.6568001E+001	2.2889025E+001	7.0393227E+001	-1.8975237E+001
8.158449748730927E+003	2.800000000000000E+001	1.0002226E+004	7.0932297E+001	2.9341619E+001	7.6761459E+001	-2.2472759E+001
8.159002767157217E+003	2.800000000000000E+001	6.8110674E+003	7.6381920E+001	3.7224579E+001	8.4969803E+001	-2.5982197E+001
8.159472943526256E+003	2.800000000000000E+001	4.6414854E+003	8.2667847E+001	4.6897034E+001	9.5043701E+001	-2.9566013E+001
8.159939950375105E+003	2.800000000000000E+001	3.1610117E+003	8.9662193E+001	5.9227291E+001	1.0745781E+002	-3.3447170E+001
8.160406957010622E+003	2.800000000000000E+001	2.1556899E+003	9.5032211E+001	7.3828445E+001	1.2034019E+002	-3.7842850E+001
8.160875192606181E+003	2.800000000000000E+001	1.4685898E+003	1.0714995E+002	9.9830391E+001	1.4644868E+002	-4.2974663E+001
8.161340975668325E+003	2.800000000000000E+001	1.0003202E+003	1.1935206E+002	1.3321672E+002	1.7886198E+002	-4.8142075E+001
8.463748542310379E+003	2.900000000000000E+001	1.0000186E+006	6.2089550E+001	-8.8839502E+000	6.2721901E+001	8.1427755E+000
8.464182560624322E+003	2.900000000000000E+001	6.8129269E+005	5.6364613E+001	-7.3595138E+000	5.6843048E+001	7.4390116E+000
8.464616544618271E+003	2.900000000000000E+001	4.6415716E+005	5.5662746E+001	-4.0722251E+000	5.5811508E+001	4.1842418E+000
8.465051542532281E+003	2.900000000000000E+001	3.1622997E+005	5.5507038E+001	-1.7938917E+000	5.5536018E+001	1.8510565E+000
8.465485554659565E+003	2.900000000000000E+001	2.1544686E+005	5.5627567E+001	5.1487392E-001	5.5629951E+001	-5.3029931E-001
8.465919561453513E+003	2.900000000000000E+001	1.4677664E+005	5.5995205E+001	2.7398052E+000	5.6062195E+001	-2.8012075E+000
8.466353559687443E+003	2.900000000000000E+001	1.0000371E+005	5.6766102E+001	4.9850702E+000	5.6984570E+001	-5.0187101E+000
8.466788559574808E+003	2.900000000000000E+001	6.8132047E+004	5.7804016E+001	7.3547163E+000	5.8270027E+001	-7.2510891E+000
8.467223560982151E+003	2.900000000000000E+001	4.6420355E+004	5.9229794E+001	9.8181782E+000	6.0038029E+001	-9.4120045E+000
8.467657553482743E+003	2.900000000000000E+001	3.1621139E+004	6.1055725E+001	1.3457980E+001	6.2521347E+001	-1.2430439E+001
8.468091542543378E+003	2.900000000000000E+001	2.1544684E+004	6.3459358E+001	1.7798676E+001	6.5908142E+001	-1.5667405E+001
8.468525538697315E+003	2.900000000000000E+001	1.4678594E+004	6.6745956E+001	2.2978359E+001	7.0590561E+001	-1.8996841E+001
8.468819547511288E+003	2.900000000000000E+001	1.0002226E+004	7.1145042E+001	3.0405678E+001	7.7370033E+001	-2.3140697E+001
8.469373556284234E+003	2.900000000000000E+001	6.8110674E+003	7.7027115E+001	3.7640915E+001	8.5732231E+001	-2.6043417E+001
8.469843764199963E+003	2.900000000000000E+001	4.6414854E+003	8.2871925E+001	4.6827244E+001	9.5186905E+001	-2.9468861E+001
8.470310739182140E+003	2.900000000000000E+001	3.1610117E+003	9.0898430E+001	6.0624367E+001	1.0926041E+002	-3.3701157E+001
8.470778740751033E+003	2.900000000000000E+001	2.1556899E+003	1.1400426E+002	6.4639404E+001	1.3105428E+002	-2.9552853E+001
8.471247001493262E+003	2.900000000000000E+001	1.4685898E+003	1.0636948E+002	9.9775055E+001	1.4584076E+002	-4.3167770E+001
8.471712738022063E+003	2.900000000000000E+001	1.0003202E+003	1.1938574E+002	1.3381256E+002	1.7932863E+002	-4.8261093E+001
8.773688356083643E+003	3.000000000000000E+001	1.0000186E+006	6.0797714E+001	-1.0199159E+001	6.1647263E+001	9.5230179E+000
8.774122357917600E+003	3.000000000000000E+001	6.8129269E+005	5.6468761E+001	-7.5128589E+000	5.6966343E+001	7.5783834E+000
8.774556349084887E+003	3.000000000000000E+001	4.6415716E+005	5.5356483E+001	-4.2944050E+000	5.5522808E+001	4.4359655E+000
8.774991343212198E+003	3.000000000000000E+001	3.1622997E+005	5.5548340E+001	-1.8705873E+000	5.5579826E+001	1.9287034E+000
8.775425341739494E+003	3.000000000000000E+001	2.1544686E+005	5.5564926E+001	5.0553668E-001	5.5567226E+001	-5.2126980E-001
8.775859335786779E+003	3.000000000000000E+001	1.4677664E+005	5.5973373E+001	2.7113450E+000	5.6039005E+001	-2.7732344E+000
8.776294352420722E+003	3.000000000000000E+001	1.0000371E+005	5.6767899E+001	4.9954128E+000	5.6987267E+001	-5.0289111E+000
8.776728338148037E+003	3.000000000000000E+001	6.8132047E+004	5.7816761E+001	7.4017172E+000	5.8288620E+001	-7.2953386E+000
8.777162346115336E+003	3.000000000000000E+001	4.6420355E+004	5.9160366E+001	1.0315107E+001	6.0052895E+001	-9.8905745E+000
8.777596345415921E+003	3.000000000000000E+001	3.1621139E+004	6.1085060E+001	1.3499611E+001	6.2558964E+001	-1.2461890E+001
8.778031341756578E+003	3.000000000000000E+001	2.1544684E+004	6.3479748E+001	1.7780998E+001	6.5923004E+001	-1.5647827E+001
8.778465359003865E+003	3.000000000000000E+001	1.4678594E+004	6.6853828E+001	2.3162113E+001	7.0752510E+001	-1.9109106E+001
8.778759335231152E+003	3.000000000000000E+001	1.0002226E+004	7.1410080E+001	2.9841103E+001	7.7394386E+001	-2.2679251E+001
8.779312380510790E+003	3.000000000000000E+001	6.8110674E+003	7.7102760E+001	3.7216175E+001	8.5614716E+001	-2.5765804E+001
8.779782535599807E+003	3.000000000000000E+001	4.6414854E+003	8.3313271E+001	4.7525234E+001	9.5915321E+001	-2.9702171E+001
8.780249572422006E+003	3.000000000000000E+001	3.1610117E+003	9.0554138E+001	6.0192173E+001	1.0873431E+002	-3.3612354E+001
8.780716549324192E+003	3.000000000000000E+001	2.1556899E+003	9.5976364E+001	7.8522057E+001	1.2400475E+002	-3.9287956E+001
8.781184787799721E+003	3.000000000000000E+001	1.4685898E+003	1.0793467E+002	1.0129376E+002	1.4802135E+002	-4.3182045E+001
8.781650566888537E+003	3.000000000000000E+001	1.0003202E+003	1.2109863E+002	1.3255266E+002	1.7954132E+002	-4.7585526E+001
9.083751153649355E+003	3.100000000000000E+001	1.0000186E+006	6.1230640E+001	-8.6556683E+000	6.1839405E+001	8.0461168E+000
9.084185153269966E+003	3.100000000000000E+001	6.8129269E+005	5.6337017E+001	-7.5244837E+000	5.6837288E+001	7.6075149E+000
9.084619147077261E+003	3.100000000000000E+001	4.6415716E+005	5.5213100E+001	-2.7135353E+000	5.5279739E+001	2.8136282E+000
9.085054144697904E+003	3.100000000000000E+001	3.1622997E+005	5.5460060E+001	-1.8530881E+000	5.5491009E+001	1.9137131E+000
9.085489143705287E+003	3.100000000000000E+001	2.1544686E+005	5.5455177E+001	5.7008058E-001	5.5458107E+001	-5.8898127E-001
9.085924140925927E+003	3.100000000000000E+001	1.4677664E+005	5.5961208E+001	2.7391317E+000	5.6028206E+001	-2.8022182E+000
9.086358154093206E+003	3.100000000000000E+001	1.0000371E+005	5.6697140E+001	5.0392270E+000	5.6920643E+001	-5.0790873E+000
9.086792152113805E+003	3.100000000000000E+001	6.8132047E+004	5.7297680E+001	7.0273070E+000	5.7727005E+001	-6.9921551E+000
9.087226141414430E+003	3.100000000000000E+001	4.6420355E+004	5.9020809E+001	8.9926710E+000	5.9701962E+001	-8.6632099E+000
9.087660142608394E+003	3.100000000000000E+001	3.1621139E+004	6.0863934E+001	1.3537706E+001	6.2351326E+001	-1.2539920E+001
9.088095133402385E+003	3.100000000000000E+001	2.1544684E+004	6.3420601E+001	1.7943804E+001	6.5910187E+001	-1.5797978E+001
9.088529154382995E+003	3.100000000000000E+001	1.4678594E+004	6.6860428E+001	2.3310749E+001	7.0807541E+001	-1.9221003E+001
9.088823136130290E+003	3.100000000000000E+001	1.0002226E+004	7.1189461E+001	3.0270491E+001	7.7357880E+001	-2.3035698E+001
9.089376175009878E+003	3.100000000000000E+001	6.8110674E+003	8.2545647E+001	3.5448822E+001	8.9835419E+001	-2.3240868E+001
9.089846328845597E+003	3.100000000000000E+001	4.6414854E+003	8.3397697E+001	4.7754063E+001	9.6102165E+001	-2.9795734E+001
9.090313338627791E+003	3.100000000000000E+001	3.1610117E+003	9.1105179E+001	6.0224472E+001	1.0921145E+002	-3.3466431E+001
9.090780345796629E+003	3.100000000000000E+001	2.1556899E+003	9.9250244E+001	7.7567406E+001	1.2596552E+002	-3.8008823E+001
9.091248578192201E+003	3.100000000000000E+001	1.4685898E+003	1.1057208E+002	1.0071735E+002	1.4956660E+002	-4.2329605E+001
9.091714360267681E+003	3.100000000000000E+001	1.0003202E+003	1.2200768E+002	1.2650301E+002	1.7575233E+002	-4.6036316E+001
9.393964934075659E+003	3.200000000000000E+001	1.0000186E+006	6.1166023E+001	-8.7797794E+000	6.1792934E+001	8.1684484E+000
9.394398928016308E+003	3.200000000000000E+001	6.8129269E+005	5.6235664E+001	-7.5488057E+000	5.6740059E+001	7.6454082E+000
9.394833942676953E+003	3.200000000000000E+001	4.6415716E+005	5.5593204E+001	-4.2212434E+000	5.5753235E+001	4.3421893E+000
9.395267942857579E+003	3.200000000000000E+001	3.1622997E+005	5.5430836E+001	-1.7928355E+000	5.5459820E+001	1.8525089E+000
9.395701927144837E+003	3.200000000000000E+001	2.1544686E+005	5.5389984E+001	5.3204036E-001	5.5392540E+001	-5.5032927E-001
9.396135930098826E+003	3.200000000000000E+001	1.4677664E+005	5.5851208E+001	2.8236339E+000	5.5922539E+001	-2.8942022E+000
9.396569933799386E+003	3.200000000000000E+001	1.0000371E+005	5.6637379E+001	5.0155911E+000	5.6859024E+001	-5.0606956E+000
9.397003941206669E+003	3.200000000000000E+001	6.8132047E+004	5.7933006E+001	7.3762922E+000	5.8400711E+001	-7.2561145E+000
9.397437929440639E+003	3.200000000000000E+001	4.6420355E+004	5.9113937E+001	1.0089057E+001	5.9968716E+001	-9.6854277E+000
9.397871935941279E+003	3.200000000000000E+001	3.1621139E+004	6.0830044E+001	1.3770918E+001	6.2369324E+001	-1.2755810E+001
9.398306951295235E+003	3.200000000000000E+001	2.1544684E+004	6.3453415E+001	1.8157269E+001	6.6000168E+001	-1.5968534E+001
9.398741946889262E+003	3.200000000000000E+001	1.4678594E+004	6.6779205E+001	2.3642797E+001	7.0840981E+001	-1.9496218E+001
9.399035932476516E+003	3.200000000000000E+001	1.0002226E+004	7.1536087E+001	3.0315845E+001	7.7694672E+001	-2.2966452E+001
9.399589977649506E+003	3.200000000000000E+001	6.8110674E+003	7.7134399E+001	3.8808548E+001	8.6347084E+001	-2.6708292E+001
9.400060153911880E+003	3.200000000000000E+001	4.6414854E+003	8.3842644E+001	4.8104759E+001	9.6662590E+001	-2.9845072E+001
9.400527140974096E+003	3.200000000000000E+001	3.1610117E+003	9.1377129E+001	6.0707180E+001	1.0970479E+002	-3.3598419E+001
9.400994127182930E+003	3.200000000000000E+001	2.1556899E+003	1.3658363E+002	1.0363408E+002	1.7145003E+002	-3.7189743E+001
9.401462391738489E+003	3.200000000000000E+001	1.4685898E+003	1.0915877E+002	1.0089046E+002	1.4864226E+002	-4.2745792E+001
9.401928142107296E+003	3.200000000000000E+001	1.0003202E+003	1.2345631E+002	1.3377042E+002	1.8203293E+002	-4.7296177E+001
9.704177724075271E+003	3.300000000000000E+001	1.0000186E+006	5.9978943E+001	-8.5342970E+000	6.0583065E+001	8.0981550E+000
9.704611745722534E+003	3.300000000000000E+001	6.8129269E+005	5.6295444E+001	-7.4665837E+000	5.6788441E+001	7.5551643E+000
9.705045743103139E+003	3.300000000000000E+001	4.6415716E+005	5.5810890E+001	-4.2724180E+000	5.5974182E+001	4.3775511E+000
9.705479733417102E+003	3.300000000000000E+001	3.1622997E+005	5.5447689E+001	-1.8036721E+000	5.5477016E+001	1.8631321E+000
9.705913732211047E+003	3.300000000000000E+001	2.1544686E+005	5.5491562E+001	5.2679437E-001	5.5494061E+001	-5.4390591E-001
9.706348744605028E+003	3.300000000000000E+001	1.4677664E+005	5.5921322E+001	2.9181073E+000	5.5997406E+001	-2.9871204E+000
9.706782747212332E+003	3.300000000000000E+001	1.0000371E+005	5.6675873E+001	5.0885034E+000	5.6903843E+001	-5.1304045E+000
9.707216747819621E+003	3.300000000000000E+001	6.8132047E+004	5.7675167E+001	7.5344014E+000	5.8165215E+001	-7.4426932E+000
9.707650743306906E+003	3.300000000000000E+001	4.6420355E+004	5.9509617E+001	9.7947912E+000	6.0310303E+001	-9.3466120E+000
9.708085740740877E+003	3.300000000000000E+001	3.1621139E+004	6.0997818E+001	1.3685306E+001	6.2514168E+001	-1.2645329E+001
9.708520742414868E+003	3.300000000000000E+001	2.1544684E+004	6.3409565E+001	1.8222584E+001	6.5976021E+001	-1.6033545E+001
9.708955742355553E+003	3.300000000000000E+001	1.4678594E+004	6.6827621E+001	2.3706352E+001	7.0907845E+001	-1.9531570E+001
9.709249733062868E+003	3.300000000000000E+001	1.0002226E+004	7.1182465E+001	3.0713602E+001	7.7525925E+001	-2.3339088E+001
9.709803743329132E+003	3.300000000000000E+001	6.8110674E+003	7.6706879E+001	3.8280060E+001	8.5728104E+001	-2.6521185E+001
9.710273923564877E+003	3.300000000000000E+001	4.6414854E+003	8.3818428E+001	4.8539261E+001	9.6858604E+001	-3.0075136E+001
9.710741925240436E+003	3.300000000000000E+001	3.1610117E+003	9.1579155E+001	6.0599712E+001	1.0981378E+002	-3.3493382E+001
9.711208958515956E+003	3.300000000000000E+001	2.1556899E+003	1.0224297E+002	7.7686661E+001	1.2840889E+002	-3.7228439E+001
9.711678218458226E+003	3.300000000000000E+001	1.4685898E+003	1.1148480E+002	1.0168624E+002	1.5089384E+002	-4.2368210E+001
9.712143949093705E+003	3.300000000000000E+001	1.0003202E+003	1.2454146E+002	1.3223900E+002	1.8165277E+002	-4.6717049E+001
1.001370653009572E+004	3.400000000000000E+001	1.0000186E+006	6.0843559E+001	-8.1707306E+000	6.1389736E+001	7.6485372E+000
1.001414054272964E+004	3.400000000000000E+001	6.8129269E+005	5.6343315E+001	-7.6876373E+000	5.6865356E+001	7.7696166E+000
1.001457553293696E+004	3.400000000000000E+001	4.6415716E+005	5.5974773E+001	-4.3197775E+000	5.6141212E+001	4.4129777E+000
1.001500953066425E+004	3.400000000000000E+001	3.1622997E+005	5.5578827E+001	-1.7934806E+000	5.5607758E+001	1.8482438E+000
1.001544352652488E+004	3.400000000000000E+001	2.1544686E+005	5.5620537E+001	5.9096086E-001	5.5623676E+001	-6.0873717E-001
1.001587752659881E+004	3.400000000000000E+001	1.4677664E+005	5.5963131E+001	2.8390718E+000	5.6035099E+001	-2.9041886E+000
1.001631252267282E+004	3.400000000000000E+001	1.0000371E+005	5.6791691E+001	5.0943294E+000	5.7019718E+001	-5.1258283E+000
1.001674654352007E+004	3.400000000000000E+001	6.8132047E+004	5.7605000E+001	7.2379961E+000	5.8057941E+001	-7.1616120E+000
1.001718153839407E+004	3.400000000000000E+001	4.6420355E+004	5.8703320E+001	1.0547162E+001	5.9643291E+001	-1.0185599E+001
1.001761552452139E+004	3.400000000000000E+001	3.1621139E+004	6.1037304E+001	1.3724491E+001	6.2561283E+001	-1.2672429E+001
1.001804952198197E+004	3.400000000000000E+001	2.1544684E+004	6.3508610E+001	1.8256935E+001	6.6080704E+001	-1.6038450E+001
1.001848454077600E+004	3.400000000000000E+001	1.4678594E+004	6.6928192E+001	2.3737885E+001	7.1013168E+001	-1.9528421E+001
1.001877953350998E+004	3.400000000000000E+001	1.0002226E+004	7.1617081E+001	3.0523214E+001	7.7850327E+001	-2.3083712E+001
1.001933255225624E+004	3.400000000000000E+001	6.8110674E+003	7.6940605E+001	3.8251106E+001	8.5924408E+001	-2.6434319E+001
1.001980273918531E+004	3.400000000000000E+001	4.6414854E+003	8.4371216E+001	4.8514149E+001	9.7324844E+001	-2.9899260E+001
1.002026971912749E+004	3.400000000000000E+001	3.1610117E+003	9.1536156E+001	6.0748611E+001	1.0986019E+002	-3.3570518E+001
1.002073672781634E+004	3.400000000000000E+001	2.1556899E+003	1.0059848E+002	7.9835457E+001	1.2842801E+002	-3.8435692E+001
1.002120598797195E+004	3.400000000000000E+001	1.4685898E+003	1.1159264E+002	1.0102563E+002	1.5052939E+002	-4.2154774E+001
1.002167172063408E+004	3.400000000000000E+001	1.0003202E+003	1.2404006E+002	1.3456926E+002	1.8301591E+002	-4.7331493E+001
1.017764513155585E+004	3.500000000000000E+001	1.0000186E+006	6.0307865E+001	-9.1753912E+000	6.1001854E+001	8.6507845E+000
1.017808012493647E+004	3.500000000000000E+001	6.8129269E+005	5.6294228E+001	-7.3326039E+000	5.6769772E+001	7.4212790E+000
1.017851412391709E+004	3.500000000000000E+001	4.6415716E+005	5.6105999E+001	-4.5719175E+000	5.6291965E+001	4.6585765E+000
1.017894814047107E+004	3.500000000000000E+001	3.1622997E+005	5.5473011E+001	-1.8373817E+000	5.5503433E+001	1.8970619E+000
1.017938313438505E+004	3.500000000000000E+001	2.1544686E+005	5.5585152E+001	6.6272020E-001	5.5589104E+001	-6.8308294E-001
1.017981812856573E+004	3.500000000000000E+001	1.4677664E+005	5.6048756E+001	2.8076916E+000	5.6119034E+001	-2.8677626E+000
1.018025214410631E+004	3.500000000000000E+001	1.0000371E+005	5.6787106E+001	5.0874128E+000	5.7014534E+001	-5.1193171E+000
1.018068713559367E+004	3.500000000000000E+001	6.8132047E+004	5.7807316E+001	7.8517480E+000	5.8338116E+001	-7.7349329E+000
1.018112212630763E+004	3.500000000000000E+001	4.6420355E+004	5.9465603E+001	1.0625147E+001	6.0407379E+001	-1.0130545E+001
1.018155612200825E+004	3.500000000000000E+001	3.1621139E+004	6.1028629E+001	1.3882836E+001	6.2587753E+001	-1.2815597E+001
1.018199113485561E+004	3.500000000000000E+001	2.1544684E+004	6.3485249E+001	1.8349411E+001	6.6083870E+001	-1.6121105E+001
1.018242613791622E+004	3.500000000000000E+001	1.4678594E+004	6.7034935E+001	2.3833334E+001	7.1145699E+001	-1.9572132E+001
1.018272013689019E+004	3.500000000000000E+001	1.0002226E+004	7.1382187E+001	3.0144272E+001	7.7486084E+001	-2.2894045E+001
1.018327315862314E+004	3.500000000000000E+001	6.8110674E+003	7.6967445E+001	3.9548473E+001	8.6533630E+001	-2.7195631E+001
1.018374333104552E+004	3.500000000000000E+001	4.6414854E+003	8.4507591E+001	4.8687469E+001	9.7529495E+001	-2.9947594E+001
1.018421033456104E+004	3.500000000000000E+001	3.1610117E+003	9.2155968E+001	6.0900234E+001	1.1046068E+002	-3.3458271E+001
1.018467731900990E+004	3.500000000000000E+001	2.1556899E+003	1.0104552E+002	7.5251389E+001	1.2598797E+002	-3.6676075E+001
1.018514657940550E+004	3.500000000000000E+001	1.4685898E+003	1.1255092E+002	1.0245187E+002	1.5219756E+002	-4.2310696E+001
1.018561235761430E+004	3.500000000000000E+001	1.0003202E+003	1.2376669E+002	1.3409155E+002	1.8247942E+002	-4.7292946E+001
1.048748192348419E+004	3.600000000000000E+001	1.0000186E+006	6.1674030E+001	-8.6493168E+000	6.2277576E+001	7.9832344E+000
1.048791593198478E+004	3.600000000000000E+001	6.8129269E+005	5.6649384E+001	-7.1536989E+000	5.7099281E+001	7.1972299E+000
1.048834993776539E+004	3.600000000000000E+001	4.6415716E+005	5.8417023E+001	-1.2086444E+000	5.8429523E+001	1.1852769E+000
1.048878493311937E+004	3.600000000000000E+001	3.1622997E+005	5.5714954E+001	-1.8195875E+000	5.5744659E+001	1.8705506E+000
1.048921892831335E+004	3.600000000000000E+001	2.1544686E+005	5.5922604E+001	6.3765270E-001	5.5926239E+001	-6.5328187E-001
1.048965292948060E+004	3.600000000000000E+001	1.4677664E+005	5.6202904E+001	2.9005270E+000	5.6277699E+001	-2.9543073E+000
1.049008692838124E+004	3.600000000000000E+001	1.0000371E+005	5.6970051E+001	5.1011868E+000	5.7197979E+001	-5.1167073E+000
1.049066092435515E+004	3.600000000000000E+001	6.8132047E+004	4.9856415E+001	1.5975240E+000	4.9882004E+001	-1.8352718E+000
1.049109492242913E+004	3.600000000000000E+001	4.6420355E+004	5.9376816E+001	1.0398574E+001	6.0280483E+001	-9.9333897E+000
1.049152992330311E+004	3.600000000000000E+001	3.1621139E+004	6.1357792E+001	1.4007879E+001	6.2936470E+001	-1.2860128E+001
1.049196394057706E+004	3.600000000000000E+001	2.1544684E+004	6.3759483E+001	1.8205347E+001	6.6307663E+001	-1.5935719E+001
1.049239792817098E+004	3.600000000000000E+001	1.4678594E+004	6.7157707E+001	2.3806850E+001	7.1252533E+001	-1.9518995E+001
1.049269192154496E+004	3.600000000000000E+001	1.0002226E+004	7.1850891E+001	3.0672298E+001	7.8123878E+001	-2.3117065E+001
1.049324494189123E+004	3.600000000000000E+001	6.8110674E+003	7.7221313E+001	3.8595509E+001	8.6329277E+001	-2.6556059E+001
1.049371514487363E+004	3.600000000000000E+001	4.6414854E+003	8.4525642E+001	4.8904797E+001	9.7653793E+001	-3.0052792E+001
1.049418214942911E+004	3.600000000000000E+001	3.1610117E+003	9.2615707E+001	6.1293674E+001	1.1106117E+002	-3.3496849E+001
1.049464912737132E+004	3.600000000000000E+001	2.1556899E+003	1.0095016E+002	7.8236862E+001	1.2771821E+002	-3.7775860E+001
1.049511738952686E+004	3.600000000000000E+001	1.4685898E+003	1.1157805E+002	1.0419369E+002	1.5266298E+002	-4.3039932E+001
1.049558312242900E+004	3.600000000000000E+001	1.0003202E+003	1.2777649E+002	1.3517624E+002	1.8600926E+002	-4.6611931E+001
1.079799373109790E+004	3.700000000000000E+001	1.0000186E+006	6.1634647E+001	-9.4042778E+000	6.2347977E+001	8.6753387E+000
1.079842872373189E+004	3.700000000000000E+001	6.8129269E+005	5.6819683E+001	-7.7581911E+000	5.7346889E+001	7.7751179E+000
1.079886272268585E+004	3.700000000000000E+001	4.6415716E+005	5.6378307E+001	-4.2330928E+000	5.6537003E+001	4.2939229E+000
